x,y,w,h,Distance Bottom,Distance Top,area,Target Class
153,0,73,5,45.0,45.0,133.5,LD
70,0,63,5,45.0,45.0,104.5,LD
357,114,7,11,58.0,56.0,54.5,LD
325,107,9,6,46.0,61.0,22.5,LD
282,107,7,10,50.0,57.0,47.0,LD
212,107,33,28,68.0,39.0,191.0,LD
210,107,6,7,47.0,60.0,20.5,LD
168,107,5,6,46.0,61.0,12.5,LD
152,107,8,7,47.0,60.0,20.5,LD
354,106,11,7,46.0,60.0,40.0,LD
320,97,8,5,35.0,62.0,21.5,LD
240,97,5,6,36.0,61.0,19.5,LD
209,97,6,6,36.0,61.0,16.5,LD
58,97,72,25,55.0,42.0,346.5,LD
282,96,9,7,36.0,60.0,25.0,LD
131,96,24,10,39.0,57.0,21.0,LD
65,96,6,6,35.0,61.0,12.0,LD
282,85,8,10,28.0,57.0,36.5,LD
206,85,7,10,28.0,57.0,37.5,LD
61,85,6,9,27.0,58.0,14.5,LD
357,84,8,18,35.0,49.0,80.5,LD
318,84,7,11,28.0,56.0,31.5,LD
147,84,4,10,27.0,57.0,13.0,LD
126,84,4,11,28.0,56.0,16.0,LD
81,84,4,9,26.0,58.0,11.5,LD
100,83,6,12,28.0,55.0,12.5,LD
84,70,17,12,15.0,55.0,47.0,LD
128,53,3,17,3.0,50.0,21.5,LD
204,52,9,31,16.0,36.0,150.0,LD
48,52,14,31,16.0,36.0,88.0,LD
234,51,11,44,28.0,23.0,154.0,LD
146,49,33,55,37.0,12.0,327.5,LD
282,21,7,62,16.0,5.0,189.0,LD
281,14,6,6,47.0,61.0,19.5,LD
319,13,44,70,16.0,3.0,475.0,LD
281,0,9,10,57.0,57.0,42.0,LD
6,48,43,55,52.0,4.0,289.0,LD
41,38,6,6,7.0,45.0,22.5,LD
30,1,17,35,15.0,16.0,208.5,LD
0,0,29,33,18.0,18.0,139.5,LD
46,87,27,19,53.0,34.0,273.0,LD
242,86,28,8,41.0,45.0,90.5,LD
204,86,10,3,36.0,50.0,12.0,LD
45,77,8,7,31.0,46.0,21.5,LD
42,66,6,10,23.0,43.0,29.5,LD
0,66,29,19,32.0,34.0,173.0,LD
69,65,12,19,31.0,34.0,68.5,LD
161,56,7,23,26.0,30.0,82.0,LD
229,31,25,52,30.0,1.0,560.5,LD
96,31,16,33,11.0,20.0,158.5,LD
0,26,46,39,12.0,14.0,348.5,LD
108,21,36,63,31.0,10.0,362.0,LD
155,3,12,15,35.0,38.0,100.0,LD
186,0,36,83,30.0,30.0,484.0,LD
559,104,21,9,37.0,67.0,54.5,LD
604,97,14,10,31.0,66.0,36.5,LD
556,96,8,7,27.0,69.0,26.5,LD
501,96,27,14,34.0,62.0,57.5,LD
375,74,8,18,16.0,58.0,41.5,LD
483,73,19,19,16.0,57.0,67.5,LD
404,73,6,10,7.0,66.0,12.5,LD
392,64,12,7,5.0,69.0,14.5,LD
376,53,67,99,76.0,23.0,520.0,LD
365,47,14,25,4.0,51.0,89.0,LD
230,46,39,99,69.0,23.0,424.0,LD
166,44,10,47,15.0,29.0,130.5,LD
219,43,18,43,10.0,33.0,106.5,LD
481,42,42,30,4.0,46.0,321.0,LD
489,38,7,9,29.0,67.0,12.5,LD
0,36,97,71,31.0,5.0,335.5,LD
121,30,24,61,15.0,15.0,291.5,LD
541,28,22,64,16.0,12.0,297.0,LD
174,28,25,52,4.0,24.0,84.0,LD
50,24,24,58,6.0,18.0,128.5,LD
547,11,9,16,49.0,60.0,76.5,LD
585,8,33,85,17.0,9.0,536.0,LD
467,4,48,4,68.0,72.0,68.5,LD
91,4,11,3,69.0,73.0,12.5,LD
2,4,88,4,68.0,72.0,133.5,LD
105,3,80,4,69.0,72.0,112.5,LD
595,0,9,5,71.0,71.0,24.0,LD
136,97,9,7,51.0,46.0,26.0,LD
105,75,8,10,32.0,43.0,30.5,LD
0,36,60,55,38.0,2.0,1180.5,LD
66,30,42,57,34.0,4.0,449.0,LD
128,9,38,84,40.0,31.0,574.0,LD
158,0,6,5,48.0,48.0,15.0,LD
0,0,42,59,30.0,30.0,273.0,LD
118,72,13,38,53.0,19.0,157.0,LD
331,56,42,51,50.0,6.0,314.0,LD
313,54,20,56,53.0,1.0,265.0,LD
223,54,34,52,49.0,5.0,405.0,LD
0,54,38,56,53.0,1.0,353.0,LD
112,52,8,12,7.0,45.0,45.5,LD
268,49,31,61,53.0,4.0,684.5,LD
46,34,59,76,53.0,19.0,637.5,LD
139,17,21,93,53.0,36.0,441.5,LD
173,10,44,96,49.0,39.0,804.0,LD
193,0,7,6,51.0,51.0,24.5,LD
318,100,15,4,39.0,61.0,33.0,LD
247,100,48,31,66.0,34.0,217.0,LD
311,50,25,46,31.0,19.0,431.5,LD
75,50,63,46,31.0,19.0,1197.0,LD
358,44,38,52,31.0,13.0,367.0,LD
241,38,55,58,31.0,7.0,397.5,LD
40,3,10,89,27.0,24.0,318.0,LD
144,0,69,95,30.0,30.0,868.5,LD
202,105,12,5,55.0,50.0,25.0,LD
251,37,31,59,41.0,4.0,1214.0,LD
126,34,28,50,29.0,5.0,233.0,LD
52,34,43,66,45.0,11.0,2109.0,LD
0,33,30,59,37.0,4.0,256.0,LD
291,29,43,61,35.0,6.0,451.0,LD
182,10,47,92,47.0,37.0,438.0,LD
24,4,16,87,36.0,32.0,329.0,LD
241,0,36,5,50.0,50.0,56.0,LD
173,22,62,62,38.0,16.0,672.5,LD
88,21,68,60,35.0,14.0,752.5,LD
240,14,45,63,31.0,17.0,520.5,LD
36,14,41,71,39.0,25.0,356.0,LD
304,0,84,70,24.0,24.0,1129.0,LD
0,29,22,19,7.0,22.0,96.5,LD
29,0,12,82,41.0,41.0,266.5,LD
349,123,10,3,56.0,67.0,16.0,LD
303,123,19,5,58.0,65.0,47.0,LD
225,123,28,17,70.0,53.0,92.5,LD
259,122,8,14,66.0,56.0,66.5,LD
320,101,8,17,48.0,53.0,44.0,LD
142,92,6,27,49.0,43.0,43.5,LD
174,73,13,45,48.0,25.0,192.0,LD
289,57,62,61,48.0,9.0,636.5,LD
66,53,40,67,50.0,3.0,624.5,LD
168,33,10,18,19.0,52.0,86.0,LD
0,25,58,86,41.0,16.0,641.5,LD
134,19,4,81,30.0,11.0,177.5,LD
214,18,52,100,48.0,30.0,775.0,LD
251,0,10,14,56.0,56.0,73.5,LD
477,117,38,14,39.0,78.0,133.5,LD
19,117,48,67,92.0,25.0,374.5,LD
672,113,29,6,27.0,86.0,68.5,LD
450,106,5,7,21.0,85.0,15.5,LD
164,95,18,13,16.0,79.0,49.0,LD
470,94,13,19,21.0,73.0,63.5,LD
373,70,40,43,21.0,49.0,318.5,LD
359,67,17,46,21.0,46.0,301.5,LD
410,64,44,41,13.0,51.0,306.5,LD
470,53,46,59,20.0,33.0,405.0,LD
185,47,22,59,14.0,33.0,414.0,LD
0,46,63,67,21.0,25.0,2413.0,LD
717,45,31,61,14.0,31.0,388.5,LD
123,41,44,63,12.0,29.0,1251.0,LD
72,41,43,72,21.0,20.0,529.5,LD
204,36,43,64,8.0,28.0,413.5,LD
663,34,30,77,19.0,15.0,667.5,LD
265,10,56,103,21.0,11.0,1020.0,LD
597,9,55,102,19.0,10.0,621.5,LD
537,9,38,102,19.0,10.0,442.0,LD
597,0,7,4,88.0,88.0,14.5,LD
536,0,6,5,87.0,87.0,16.0,LD
369,123,17,23,73.0,50.0,65.5,LD
131,123,21,14,64.0,59.0,95.5,LD
259,112,8,6,45.0,67.0,15.0,LD
10,101,10,19,47.0,54.0,94.0,LD
381,100,10,19,46.0,54.0,78.5,LD
264,100,4,10,37.0,63.0,20.5,LD
65,85,9,35,47.0,38.0,161.5,LD
54,76,8,16,19.0,57.0,40.5,LD
80,61,27,56,44.0,17.0,473.5,LD
51,37,11,20,16.0,53.0,108.5,LD
356,36,40,62,25.0,11.0,460.0,LD
279,27,69,87,41.0,14.0,2028.5,LD
116,21,34,98,46.0,25.0,550.0,LD
0,21,47,99,47.0,26.0,634.5,LD
165,19,52,100,46.0,27.0,832.0,LD
228,18,47,100,45.0,27.0,779.5,LD
247,0,12,14,59.0,59.0,81.0,LD
83,85,14,14,50.0,35.0,80.0,LD
93,40,23,41,32.0,8.0,181.5,LD
197,21,13,48,20.0,1.0,193.5,LD
309,18,102,60,29.0,11.0,944.0,LD
43,11,44,70,32.0,21.0,1060.5,LD
241,5,43,70,26.0,21.0,476.5,LD
130,2,39,74,27.0,25.0,544.5,LD
0,0,30,82,33.0,33.0,326.5,LD
10,77,35,26,51.0,26.0,175.5,LD
179,74,12,31,53.0,21.0,120.5,LD
225,17,42,53,18.0,1.0,346.0,LD
105,11,55,59,18.0,7.0,1451.5,LD
164,5,53,65,18.0,13.0,608.5,LD
63,4,32,58,10.0,6.0,516.5,LD
0,0,49,72,20.0,20.0,1684.0,LD
192,87,6,14,45.0,42.0,22.0,LD
186,66,2,27,37.0,29.0,14.0,LD
145,50,11,58,52.0,2.0,242.0,LD
170,45,18,7,4.0,49.0,57.0,LD
40,45,44,61,50.0,5.0,572.5,LD
192,40,35,27,11.0,29.0,102.5,LD
87,35,39,78,57.0,22.0,656.0,LD
0,20,35,93,57.0,37.0,579.5,LD
143,14,9,15,27.0,41.0,66.5,LD
185,0,7,8,48.0,48.0,10.5,LD
105,119,24,14,65.0,54.0,97.0,LD
51,119,32,18,69.0,50.0,172.0,LD
127,107,5,8,47.0,60.0,18.5,LD
101,66,58,49,47.0,19.0,453.0,LD
255,64,13,49,45.0,19.0,212.5,LD
336,61,29,51,44.0,17.0,295.0,LD
283,55,30,50,37.0,18.0,457.0,LD
244,27,8,11,30.0,57.0,52.5,LD
37,15,50,100,47.0,32.0,566.0,LD
183,14,59,100,46.0,32.0,2611.0,LD
32,0,8,12,56.0,56.0,40.5,LD
417,96,5,9,44.0,52.0,22.5,LD
176,41,55,74,54.0,13.0,836.5,LD
400,40,21,53,32.0,8.0,165.5,LD
105,28,65,86,53.0,25.0,1033.5,LD
375,19,16,84,42.0,23.0,594.0,LD
245,13,55,83,35.0,22.0,710.5,LD
120,8,6,6,47.0,55.0,17.5,LD
314,3,42,88,30.0,27.0,1496.0,LD
27,0,58,114,53.0,53.0,832.5,LD
388,131,44,52,92.0,39.0,320.5,LD
241,129,26,8,46.0,83.0,73.5,LD
473,128,8,3,40.0,88.0,13.0,LD
425,109,7,19,37.0,72.0,66.0,LD
284,108,70,23,40.0,68.0,284.5,LD
332,73,52,55,37.0,36.0,405.5,LD
297,73,32,33,15.0,58.0,129.0,LD
419,64,11,26,1.0,65.0,155.0,LD
384,64,35,51,24.0,40.0,378.5,LD
195,58,37,65,32.0,26.0,433.5,LD
248,56,42,70,35.0,21.0,449.0,LD
125,54,40,69,32.0,22.0,1046.5,LD
444,47,35,81,37.0,10.0,987.0,LD
0,0,99,124,33.0,33.0,2525.0,LD
37,62,23,5,34.0,28.0,42.5,LD
11,0,42,58,25.0,25.0,835.5,LD
0,0,60,30,15.0,15.0,224.5,LD
352,126,12,8,63.0,63.0,23.5,LD
362,115,9,10,54.0,61.0,20.5,LD
428,87,42,55,71.0,16.0,818.5,LD
326,84,62,30,43.0,41.0,228.0,LD
272,79,16,63,71.0,8.0,308.0,LD
144,55,57,77,61.0,6.0,598.5,LD
70,52,47,84,65.0,13.0,990.5,LD
270,47,7,16,8.0,55.0,69.0,LD
530,14,61,3,54.0,68.0,81.5,LD
0,13,56,118,60.0,47.0,1858.0,LD
418,12,84,5,54.0,66.0,130.5,LD
368,12,29,4,55.0,67.0,39.0,LD
323,12,19,3,56.0,68.0,25.0,LD
240,10,75,5,56.0,66.0,111.0,LD
128,8,53,5,58.0,66.0,82.5,LD
185,0,57,133,62.0,62.0,634.5,LD
437,133,38,9,41.0,92.0,119.5,LD
384,133,9,10,42.0,91.0,38.0,LD
176,131,15,71,101.0,30.0,419.5,LD
356,67,34,62,28.0,39.0,358.5,LD
428,57,31,73,29.0,28.0,315.0,LD
326,53,29,76,28.0,25.0,619.5,LD
469,45,5,82,26.0,19.0,82.0,LD
234,45,72,83,27.0,18.0,1101.5,LD
169,34,58,94,27.0,7.0,3669.5,LD
0,20,43,100,19.0,1.0,1548.0,LD
99,18,6,7,76.0,94.0,19.5,LD
462,4,8,46,51.0,55.0,82.5,LD
66,0,73,126,25.0,25.0,1257.0,LD
3,91,40,27,59.0,32.0,144.0,LD
0,87,15,4,32.0,55.0,23.0,LD
0,0,56,88,29.0,29.0,745.5,LD
106,117,24,3,60.0,57.0,14.0,LD
88,37,52,77,54.0,17.0,810.5,LD
173,19,50,76,35.0,16.0,800.0,LD
0,0,71,113,53.0,53.0,1081.5,LD
154,114,12,4,59.0,55.0,19.0,LD
150,48,30,65,54.0,6.0,287.5,LD
0,6,68,107,54.0,48.0,990.5,LD
89,0,40,119,60.0,60.0,571.5,LD
0,0,48,126,63.0,63.0,792.0,LD
340,120,41,44,82.0,38.0,249.0,LD
273,120,16,5,43.0,77.0,41.0,LD
136,120,14,3,41.0,79.0,16.0,LD
409,97,14,18,33.0,64.0,87.0,LD
283,97,9,19,34.0,63.0,51.0,LD
284,65,32,44,27.0,38.0,224.5,LD
327,56,54,60,34.0,22.0,2466.0,LD
258,55,25,61,34.0,21.0,264.0,LD
405,53,29,43,14.0,39.0,656.5,LD
95,45,18,65,28.0,17.0,264.5,LD
131,44,38,71,33.0,11.0,371.0,LD
64,42,27,65,25.0,17.0,258.0,LD
2,10,42,101,29.0,19.0,652.0,LD
180,0,45,116,34.0,34.0,518.5,LD
457,118,33,51,85.0,33.0,269.0,LD
353,118,10,10,44.0,74.0,55.5,LD
309,117,11,9,42.0,75.0,47.5,LD
283,117,16,3,36.0,81.0,19.0,LD
229,117,11,16,49.0,68.0,88.0,LD
92,117,19,6,39.0,78.0,43.5,LD
45,117,8,7,40.0,77.0,25.5,LD
18,117,26,4,37.0,80.0,59.5,LD
175,96,22,18,30.0,66.0,52.0,LD
380,81,16,32,29.0,52.0,217.0,LD
395,77,9,16,9.0,68.0,19.5,LD
343,76,15,37,29.0,47.0,203.0,LD
404,70,24,36,22.0,48.0,138.0,LD
142,58,34,56,30.0,28.0,355.5,LD
447,57,42,57,30.0,27.0,507.5,LD
70,53,26,60,29.0,24.0,218.5,LD
336,44,11,17,23.0,67.0,88.0,LD
107,40,13,73,29.0,11.0,329.5,LD
217,30,65,83,29.0,1.0,806.5,LD
299,29,16,84,29.0,0.0,587.5,LD
0,17,44,96,29.0,12.0,296.0,LD
42,0,6,16,68.0,68.0,13.5,LD
333,99,26,9,53.0,46.0,90.0,LD
270,99,8,5,49.0,50.0,20.5,LD
200,99,28,10,54.0,45.0,98.0,LD
78,99,8,6,50.0,49.0,30.0,LD
10,99,35,11,55.0,44.0,101.0,LD
198,89,5,6,40.0,49.0,14.5,LD
325,46,27,50,41.0,5.0,449.0,LD
86,42,78,53,40.0,2.0,560.0,LD
67,35,22,60,40.0,5.0,327.5,LD
266,33,43,63,41.0,8.0,553.5,LD
0,20,12,75,40.0,20.0,246.0,LD
39,11,12,84,40.0,29.0,339.0,LD
192,0,50,95,40.0,40.0,530.5,LD
125,146,12,6,74.0,72.0,28.0,LD
74,146,34,10,78.0,68.0,105.5,LD
42,146,7,7,75.0,71.0,22.0,LD
9,146,6,7,75.0,71.0,19.5,LD
39,119,7,23,64.0,55.0,58.5,LD
65,82,62,60,64.0,18.0,798.5,LD
40,67,3,51,40.0,27.0,22.5,LD
0,17,14,125,64.0,47.0,584.5,LD
30,12,4,30,36.0,48.0,39.0,LD
30,0,6,8,70.0,70.0,20.5,LD
64,87,7,10,49.0,38.0,38.0,LD
3,77,5,6,35.0,42.0,17.0,LD
119,65,8,18,35.0,30.0,62.5,LD
0,65,6,9,26.0,39.0,24.0,LD
4,48,31,5,5.0,43.0,43.5,LD
118,47,6,17,16.0,31.0,53.5,LD
0,42,4,22,16.0,26.0,44.0,LD
54,33,20,51,36.0,3.0,306.5,LD
38,22,8,8,18.0,40.0,16.5,LD
73,20,30,44,16.0,4.0,176.0,LD
122,6,8,21,21.0,27.0,90.5,LD
0,0,38,41,7.0,7.0,218.5,LD
155,109,23,4,56.0,53.0,44.5,LD
101,108,10,6,57.0,51.0,33.0,LD
181,87,14,17,47.0,40.0,50.0,LD
53,86,29,25,54.0,32.0,221.0,LD
87,57,20,47,47.0,10.0,142.5,LD
181,54,8,25,22.0,32.0,35.0,LD
63,54,10,30,27.0,27.0,155.0,LD
0,50,34,53,46.0,4.0,831.0,LD
142,29,36,75,47.0,18.0,237.0,LD
575,93,5,5,42.0,51.0,13.5,LD
539,92,11,11,47.0,45.0,60.0,LD
493,91,31,22,57.0,34.0,134.5,LD
472,91,6,5,40.0,51.0,14.5,LD
247,89,10,6,39.0,50.0,24.0,LD
193,88,11,3,35.0,53.0,11.0,LD
141,88,28,14,46.0,42.0,58.0,LD
132,88,10,7,39.0,49.0,29.0,LD
68,88,19,3,35.0,53.0,18.0,LD
10,87,25,4,35.0,52.0,33.5,LD
38,80,17,3,27.0,53.0,17.5,LD
241,79,7,6,29.0,50.0,20.0,LD
168,78,4,7,29.0,49.0,11.5,LD
125,78,13,7,29.0,49.0,20.5,LD
0,77,10,6,27.0,50.0,16.0,LD
236,68,7,9,21.0,47.0,19.0,LD
169,67,4,9,20.0,47.0,19.0,LD
125,67,5,9,20.0,47.0,22.0,LD
179,66,18,19,29.0,37.0,49.5,LD
94,66,4,14,24.0,42.0,22.0,LD
56,65,9,18,27.0,38.0,29.5,LD
533,53,16,35,32.0,21.0,171.5,LD
548,45,33,44,33.0,12.0,190.0,LD
483,42,33,46,32.0,10.0,359.5,LD
368,41,108,58,43.0,2.0,1346.5,LD
170,34,10,31,9.0,25.0,107.0,LD
124,30,41,34,8.0,22.0,152.0,LD
235,27,38,37,8.0,19.0,135.5,LD
55,23,43,41,8.0,15.0,246.5,LD
0,3,54,15,38.0,41.0,145.5,LD
303,0,49,82,26.0,26.0,491.0,LD
113,3,15,20,8.0,5.0,38.5,LD
80,2,23,17,4.0,2.0,67.5,LD
49,2,14,21,8.0,6.0,39.0,LD
0,2,16,29,16.0,14.0,65.0,LD
131,0,16,29,14.0,14.0,189.5,LD
28,0,12,23,8.0,8.0,138.5,LD
61,9,11,13,8.0,1.0,55.5,LD
39,5,19,22,13.0,8.0,40.5,LD
18,5,15,24,15.0,10.0,55.0,LD
0,0,11,17,3.0,3.0,65.5,LD
129,9,17,26,16.0,7.0,52.0,LD
100,5,19,25,11.0,6.0,61.0,LD
71,3,14,21,5.0,2.0,55.0,LD
0,1,17,38,20.0,19.0,87.0,LD
39,0,18,34,15.0,15.0,49.0,LD
83,13,14,19,12.0,1.0,50.5,LD
47,9,22,19,8.0,1.0,42.0,LD
0,0,37,41,21.0,21.0,86.5,LD
100,22,34,20,20.0,2.0,93.5,LD
75,14,21,30,22.0,8.0,62.0,LD
28,10,14,17,5.0,5.0,42.0,LD
45,7,17,31,16.0,9.0,67.0,LD
0,0,14,26,4.0,4.0,198.5,LD
86,9,5,29,19.0,10.0,30.0,LD
53,8,14,29,18.0,10.0,54.0,LD
0,4,15,25,10.0,6.0,47.5,LD
26,0,17,29,10.0,10.0,59.5,LD
56,12,24,21,17.0,5.0,81.5,LD
25,10,19,21,15.0,5.0,75.0,LD
0,0,17,23,7.0,7.0,58.5,LD
40,11,20,18,13.0,2.0,58.0,LD
19,6,15,26,16.0,10.0,49.5,LD
0,0,16,30,14.0,14.0,210.0,LD
0,11,10,12,12.0,1.0,20.0,LD
34,3,16,16,8.0,5.0,25.0,LD
11,0,14,20,9.0,9.0,41.0,LD
69,4,23,16,8.0,4.0,50.0,LD
98,1,15,21,10.0,9.0,194.0,LD
48,0,13,25,13.0,13.0,20.0,LD
12,0,19,24,12.0,12.0,68.5,LD
95,17,7,8,9.0,8.0,24.0,LD
180,14,15,15,13.0,1.0,31.5,LD
4,13,105,20,17.0,4.0,84.0,LD
29,13,13,16,13.0,0.0,131.0,LD
60,12,15,17,13.0,1.0,37.0,LD
239,11,14,18,13.0,2.0,177.0,LD
55,11,6,19,14.0,3.0,23.0,LD
201,10,16,19,13.0,3.0,36.0,LD
145,10,15,19,13.0,3.0,77.0,LD
259,8,19,21,13.0,5.0,50.5,LD
221,8,13,20,12.0,4.0,72.0,LD
202,8,12,5,3.0,11.0,13.0,LD
169,8,6,20,12.0,4.0,21.5,LD
5,0,138,29,13.0,13.0,170.0,LD
277,74,14,12,43.0,31.0,30.5,LD
132,56,14,15,28.0,28.0,44.5,LD
277,55,17,16,28.0,27.0,198.0,LD
261,54,4,17,28.0,26.0,24.5,LD
117,54,3,14,25.0,29.0,14.0,LD
6,54,105,23,34.0,20.0,312.0,LD
296,53,88,27,37.0,16.0,408.0,LD
236,53,19,18,28.0,25.0,54.5,LD
184,53,14,18,28.0,25.0,57.0,LD
202,51,18,19,27.0,24.0,93.5,LD
154,51,18,20,28.0,23.0,52.0,LD
7,49,110,3,9.0,40.0,18.0,LD
261,43,7,5,5.0,38.0,14.5,LD
357,30,3,10,3.0,33.0,16.0,LD
331,30,18,9,4.0,34.0,37.0,LD
299,30,15,16,3.0,27.0,40.5,LD
183,29,8,5,9.0,38.0,11.0,LD
398,28,30,6,9.0,37.0,20.5,LD
357,17,4,10,16.0,33.0,13.0,LD
373,15,11,12,16.0,31.0,35.5,LD
332,15,17,12,16.0,31.0,34.0,LD
298,13,17,14,16.0,29.0,55.5,LD
395,12,14,15,16.0,28.0,66.0,LD
283,11,3,15,17.0,28.0,17.0,LD
151,11,12,15,17.0,28.0,36.5,LD
221,9,12,17,17.0,26.0,45.0,LD
174,8,17,18,17.0,25.0,41.5,LD
250,6,21,20,17.0,23.0,201.5,LD
200,6,16,20,17.0,23.0,56.0,LD
282,3,146,6,34.0,37.0,55.0,LD
8,0,144,33,10.0,10.0,328.5,LD
377,10,10,14,9.0,1.0,20.5,LD
329,8,11,16,9.0,1.0,25.5,LD
204,8,2,14,7.0,1.0,10.5,LD
235,7,18,14,6.0,1.0,34.0,LD
355,5,17,19,9.0,4.0,55.0,LD
216,5,15,17,7.0,2.0,41.0,LD
306,4,15,16,5.0,1.0,37.0,LD
262,4,5,18,7.0,3.0,18.0,LD
170,4,21,18,7.0,3.0,39.0,LD
395,1,33,2,12.0,13.0,11.5,LD
276,1,118,30,16.0,15.0,284.5,LD
9,0,159,30,15.0,15.0,919.0,LD
135,10,92,25,18.0,8.0,92.5,LD
33,9,19,13,5.0,4.0,50.5,LD
63,5,3,17,5.0,0.0,23.5,LD
9,4,18,18,5.0,1.0,63.0,LD
0,0,226,32,15.0,15.0,456.0,LD
18,23,13,10,16.0,7.0,26.0,LD
61,8,11,12,3.0,5.0,37.0,LD
40,6,18,14,3.0,3.0,40.0,LD
85,5,155,29,17.0,12.0,1017.0,LD
17,3,15,17,3.0,0.0,170.0,LD
21,64,13,7,36.0,28.0,27.5,LD
19,49,14,12,26.0,23.0,32.0,LD
59,48,14,13,26.0,22.0,41.0,LD
74,46,15,15,26.0,20.0,34.5,LD
81,44,145,27,36.0,8.0,557.0,LD
0,19,51,22,6.0,13.0,78.0,LD
33,5,17,11,19.0,24.0,38.0,LD
54,3,172,23,9.0,12.0,335.0,LD
93,2,14,15,18.0,20.0,41.0,LD
77,0,5,8,27.0,27.0,13.5,LD
9,0,13,16,19.0,19.0,36.0,LD
9,24,15,10,17.0,7.0,24.0,LD
169,8,14,15,6.0,2.0,44.0,LD
33,4,18,17,4.0,0.0,44.0,LD
9,4,16,17,4.0,0.0,174.5,LD
101,3,14,18,4.0,1.0,88.0,LD
56,3,13,18,4.0,1.0,134.5,LD
77,0,149,28,11.0,11.0,395.0,LD
100,51,14,16,25.0,26.0,75.5,LD
0,47,227,37,42.0,5.0,723.5,LD
67,44,41,7,9.0,35.0,14.0,LD
64,9,5,11,22.0,31.0,10.5,LD
137,8,90,20,14.0,22.0,99.0,LD
90,8,49,20,14.0,22.0,89.5,LD
35,4,54,21,17.0,21.0,65.0,LD
14,4,16,17,21.0,25.0,31.0,LD
104,10,19,12,4.0,6.0,36.5,LD
19,7,13,15,4.0,3.0,107.0,LD
2,5,225,31,18.0,13.0,246.0,LD
32,8,21,15,8.0,0.0,221.0,LD
2,6,227,24,15.0,9.0,616.0,LD
3,11,216,18,14.0,3.0,354.5,LD
32,10,20,13,8.0,2.0,60.0,LD
60,8,15,17,10.0,2.0,57.0,LD
11,5,12,18,8.0,3.0,36.0,LD
3,0,207,6,9.0,9.0,12.0,LD
133,2,13,20,6.0,4.0,54.0,LD
0,2,56,25,11.0,9.0,294.0,LD
86,1,16,21,6.0,5.0,50.5,LD
109,0,14,22,6.0,6.0,88.5,LD
61,0,15,21,5.0,5.0,102.5,LD
7,3,15,18,7.0,4.0,83.5,LD
112,1,86,28,15.0,14.0,369.0,LD
0,0,112,29,15.0,15.0,314.5,LD
98,32,12,3,18.0,14.0,12.0,LD
97,15,14,14,12.0,3.0,49.0,LD
31,11,19,18,12.0,1.0,103.0,LD
4,6,86,27,16.0,10.0,275.0,LD
193,8,21,27,17.0,9.0,62.5,LD
53,7,18,17,6.0,1.0,215.0,LD
177,5,20,22,9.0,4.0,51.5,LD
106,4,52,33,19.0,15.0,315.5,LD
80,4,17,18,4.0,0.0,38.0,LD
157,2,16,25,9.0,7.0,50.5,LD
35,2,17,22,6.0,4.0,53.5,LD
2,0,21,24,6.0,6.0,64.0,LD
56,25,11,4,10.0,15.0,12.0,LD
56,6,13,16,3.0,3.0,26.5,LD
95,5,44,33,19.0,14.0,225.5,LD
74,4,15,18,3.0,1.0,57.5,LD
20,3,15,19,3.0,0.0,97.5,LD
0,2,14,18,1.0,1.0,45.5,LD
41,0,13,22,3.0,3.0,54.0,LD
107,4,18,18,4.0,0.0,150.0,LD
0,0,191,36,18.0,18.0,970.5,LD
124,8,3,20,7.0,1.0,19.5,LD
128,6,63,37,22.0,16.0,493.5,LD
27,6,18,22,7.0,1.0,50.0,LD
81,5,15,23,7.0,2.0,64.5,LD
54,4,18,23,6.0,2.0,55.0,LD
113,3,5,25,7.0,4.0,37.5,LD
0,2,22,29,10.0,8.0,237.5,LD
146,13,4,16,15.0,2.0,14.0,LD
98,12,16,17,15.0,3.0,37.5,LD
154,11,13,18,15.0,4.0,134.5,LD
139,9,3,19,14.0,5.0,18.5,LD
118,9,14,19,14.0,5.0,107.0,LD
45,9,19,18,13.0,4.0,60.5,LD
17,5,16,18,9.0,4.0,47.5,LD
76,4,17,25,15.0,11.0,190.0,LD
0,9,33,24,17.0,8.0,70.0,LD
115,8,11,16,8.0,0.0,25.5,LD
98,6,13,17,7.0,1.0,43.5,LD
81,5,11,17,6.0,1.0,44.5,LD
128,4,15,21,9.0,5.0,40.5,LD
46,4,16,19,7.0,3.0,49.0,LD
68,0,5,21,5.0,5.0,24.0,LD
120,9,21,16,10.0,1.0,72.0,LD
172,7,13,18,10.0,3.0,49.5,LD
150,6,15,19,10.0,4.0,55.5,LD
98,6,14,19,10.0,4.0,57.0,LD
16,3,37,22,10.0,7.0,346.0,LD
59,0,32,25,10.0,10.0,106.5,LD
33,6,9,12,7.0,1.0,13.0,LD
59,5,9,12,6.0,1.0,12.0,LD
45,4,12,13,6.0,2.0,10.5,LD
9,7,6,14,10.0,3.0,22.0,LD
0,7,6,16,12.0,5.0,12.0,LD
18,6,9,11,6.0,0.0,14.5,LD
29,4,9,14,7.0,3.0,12.0,LD
48,0,9,15,4.0,4.0,38.0,LD
31,5,10,22,14.0,9.0,12.5,LD
0,3,10,18,8.0,5.0,14.5,LD
15,2,9,18,7.0,5.0,20.5,LD
17,7,8,11,7.0,0.0,27.0,LD
55,2,7,9,0.0,2.0,20.0,LD
32,1,12,14,4.0,3.0,13.5,LD
43,0,9,13,2.0,2.0,12.5,LD
317,52,119,4,25.0,27.0,12.0,LD
