stroke_width,target_class
2.16227766,0
19.20937271,0
62.03224968,0
9.295630141,0
8.881416579,0
9.486832981,0
24.04163056,0
5.08276253,0
4,0
64.14047084,0
37.33630941,0
14.86606875,0
19.10497317,0
38.07886553,0
25.55386468,0
11.08304597,0
9.770329614,0
18.38477631,0
45.70557953,0
8.062257748,0
19.10497317,0
69.18092223,0
2.585786438,0
19.64377793,0
20.94646621,0
31.82766093,0
43.84062043,0
71.56116265,0
29,0
18.02775638,0
13.45185518,0
13.56021978,0
