curvature,strokewidth,density,x,y,w,h,distance,letterReversal,curvature_LogValue,strokewidth_LogValue,distance_LogValue,density_LogValue,class
0.327998838,16.8376403,3.28125,0,0,29,27,1,0,-1.114745213,2.823616874,0,1.188224447,1
0.005163815,40.31394344,5.859375,0,0,29,50,0,0,-5.266079632,3.6966974,#NAME?,1.768042943,1
0.001277727,66.24260845,8.4375,0,0,29,71,1,0,-6.662672561,4.193323888,0,2.132686056,1
0.427877053,18.86334952,5.2734375,0,0,29,44,1,0,-0.848919384,2.937220861,0,1.662682427,1
0.398404738,25.45821623,6.09375,0,0,29,51,1,0,-0.920286861,3.237038529,0,1.807263656,1
0.145023394,20.60461153,3.28125,0,0,29,27,1,0,-1.930860212,3.025514911,0,1.188224447,1
0.005904628,86.82296416,11.6015625,0,0,29,99,0,0,-5.132018829,4.463871151,#NAME?,2.451139787,1
0.336805759,19.41352119,3.75,0,0,29,31,1,0,-1.088248898,2.965969792,0,1.32175584,1
0.014439925,42.62261896,7.6171875,0,0,29,64,1,0,-4.237758339,3.752385074,0,2.030407207,1
0.271053408,17.81362427,3.3984375,0,0,29,28,1,0,-1.3054394,2.879963573,0,1.223315767,1
0.437567156,16.73506084,3.8671875,0,0,29,32,1,0,-0.826525086,2.81750597,0,1.352527499,1
0.009587523,18.66420724,3.3984375,0,0,29,29,0,0,-4.647292713,2.926607638,#NAME?,1.223315767,1
0.406056429,17.10764934,3.28125,0,0,29,27,1,0,-0.901263141,2.839525693,0,1.188224447,1
0.246946322,17.37246924,4.6875,0,0,29,40,0,0,-1.398584286,2.854886726,#NAME?,1.544899391,1
0.302624588,28.45979434,4.453125,0,0,29,37,1,0,-1.195262225,3.348492366,0,1.493606097,1
0.012020911,33.76333661,6.6796875,0,0,29,56,1,0,-4.421107562,3.519375498,0,1.899071205,1
0.005138433,38.97992049,6.796875,0,0,29,57,1,0,-5.27100711,3.663046654,0,1.916462948,1
0.012046527,32.98475694,6.2109375,0,0,29,52,1,0,-4.418978876,3.496045544,0,1.826311851,1
0.000747657,16.63520767,4.1015625,0,0,29,34,1,0,-7.198566241,2.811521393,0,1.411367999,1
0.054395124,25.88591731,5.7421875,0,0,29,49,0,0,-2.911480761,3.253699088,#NAME?,1.747840235,1
0.063830914,25.29511771,10.6640625,0,0,29,90,1,0,-2.751517661,3.230611401,0,2.366879444,1
0.131142944,19.54741381,5.7421875,0,0,29,48,1,0,-2.031467375,2.972842992,0,1.747840235,1
0.002785157,18.44609261,2.6953125,0,0,29,22,1,0,-5.883451034,2.914852565,0,0.991514153,1
0.312695531,16.48502995,5.2734375,0,0,29,44,1,0,-1.162525306,2.802452693,0,1.662682427,1
0.364784278,16.55666848,2.9296875,0,0,29,24,1,0,-1.008449119,2.80678895,0,1.074895762,1
0.339865642,33.51494525,6.4453125,0,0,29,54,1,1,-1.07920491,3.511991466,0,1.863353122,1
0.034056989,26.13366083,2.109375,0,0,29,18,0,1,-3.37972001,3.26322417,#NAME?,0.746391695,1
0.030329095,14.41049258,3.046875,0,0,29,25,1,1,-3.495647796,2.667956593,0,1.114116475,1
0.003624177,46.32498483,5.2734375,0,0,29,44,1,1,-5.620128051,3.835681445,0,1.662682427,1
0.023173289,13.81656428,2.9296875,0,0,29,25,0,1,-3.764755,2.625868183,#NAME?,1.074895762,1
0.009771189,26.56527927,5.15625,0,0,29,44,0,1,-4.628317121,3.279605073,#NAME?,1.640209571,1
0.13096795,16.7732867,1.7578125,0,0,29,15,0,1,-2.032802642,2.819787544,#NAME?,0.564070138,1
0.010801502,36.21777097,3.984375,0,0,29,33,1,1,-4.52807008,3.589549909,0,1.382380462,1
0.005373946,48.38388161,5.625,0,0,29,47,1,1,-5.226192817,3.879166734,0,1.727220948,1
0.002767805,30.8058436,3.1640625,0,0,29,26,1,1,-5.889700692,3.427704399,0,1.151856803,1
0.021066566,20.40027725,4.6875,0,0,29,39,1,1,-3.860068045,3.015548491,0,1.544899391,1
0.433531745,17.00454944,4.21875,0,0,29,35,1,1,-0.835790256,2.833480922,0,1.439538876,1
0.002716339,20.78038527,7.265625,0,0,29,62,0,1,-5.908470261,3.034009526,#NAME?,1.983154322,1
0.43378026,32.20034165,5.7421875,0,0,29,48,1,1,-0.835217186,3.471977063,0,1.747840235,1
0.028062494,38.43555933,4.6875,0,0,29,39,1,1,-3.573321327,3.648983055,0,1.544899391,1
0.003003525,49.71350834,5.859375,0,0,29,50,0,1,-5.80796868,3.906276694,#NAME?,1.768042943,1
0.364784278,16.55666848,2.9296875,0,0,29,24,1,1,-1.008449119,2.80678895,0,1.074895762,1
0.00175209,26.48206971,3.8671875,0,0,29,32,1,0,-6.346945918,3.276467889,0,1.352527499,1
0,18.21784605,2.4609375,0,0,29,21,0,0,#NAME?,2.902401666,#NAME?,0.900542375,1
0.016369765,27.4343632,4.21875,0,0,29,35,1,0,-4.112319243,3.311796359,0,1.439538876,1
0.452432168,26.30148146,3.8671875,0,0,29,32,1,0,-0.793117432,3.269625267,0,1.352527499,1
0.069075582,24.4351869,5.5078125,0,0,29,46,1,0,-2.672553983,3.19602418,0,1.706167539,1
0.017058132,23.68502453,2.34375,0,0,29,19,1,0,-4.071128239,3.164842972,0,0.851752211,1
0.009000686,34.38017308,6.328125,0,0,29,53,1,0,-4.710454482,3.537480034,0,1.845003984,1
0.007882408,34.3251954,5.625,0,0,29,47,1,0,-4.843121838,3.535879644,0,1.727220948,1
0.016264083,31.56835658,4.453125,0,0,29,37,1,0,-4.118796099,3.452155245,0,1.493606097,1
0.021865667,20.18248713,3.28125,0,0,29,27,1,0,-3.822837589,3.004815255,0,1.188224447,1
0.037727905,17.17626661,3.046875,0,0,29,25,1,0,-3.277355273,2.843528583,0,1.114116475,1
0.387774847,22.90850106,5.2734375,0,0,29,44,1,0,-0.947330399,3.131508067,0,1.662682427,1
0.019996854,32.53271122,7.1484375,0,0,29,61,0,0,-3.912180318,3.482246082,#NAME?,1.966893801,1
0.006347807,30.00528886,4.5703125,0,0,29,38,1,0,-5.05964588,3.401373661,0,1.519581583,1
0.012756465,19.73230557,0.9375,0,0,29,7,1,0,-4.361717077,2.982257169,0,-0.064538521,0
0.011402737,28.44292531,1.0546875,0,0,29,8,1,0,-4.473901865,3.347899459,0,0.053244515,0
0.016027218,19.44344521,1.9921875,0,0,29,17,0,0,-4.133466877,2.967510006,#NAME?,0.689233281,0
0.335606382,12.16031264,2.34375,0,0,29,20,0,0,-1.091816288,2.498177587,#NAME?,0.851752211,0
0.031898656,13.61450622,2.4609375,0,0,29,20,1,0,-3.445191402,2.611135858,0,0.900542375,0
0.019947964,18.78112492,2.4609375,0,0,29,20,1,0,-3.914628196,2.932852372,0,0.900542375,0
0.03094598,18.58564818,2.578125,0,0,29,21,1,0,-3.475512175,2.92238968,0,0.947062391,0
0.454128334,19.7298748,2.9296875,0,0,29,24,1,0,-0.789375447,2.982133974,0,1.074895762,0
0.013901965,15.17334273,3.046875,0,0,29,25,1,0,-4.275725082,2.71954012,0,1.114116475,0
0.001544079,31.30495168,3.1640625,0,0,29,26,1,0,-6.473327663,3.443776286,0,1.151856803,0
0.379752174,16.19385286,3.1640625,0,0,29,27,0,0,-0.968236413,2.784631717,#NAME?,1.151856803,0
0.008503663,16.55688271,3.1640625,0,0,29,26,1,0,-4.767258267,2.806801889,0,1.151856803,0
0.324496327,18.8777211,3.28125,0,0,29,28,0,0,-1.125481062,2.937982449,#NAME?,1.188224447,0
0.030593952,20.35451613,3.28125,0,0,29,27,1,0,-3.486952937,3.01330281,0,1.188224447,0
0.014316407,25.14770395,3.28125,0,0,29,28,0,0,-4.246349057,3.224766598,#NAME?,1.188224447,0
0.017173127,21.26069082,3.3984375,0,0,29,29,0,0,-4.064409501,3.056859866,#NAME?,1.223315767,0
0.009752022,30.69432566,3.6328125,0,0,29,30,1,0,-4.630280631,3.424077806,0,1.290007142,0
0.002948139,36.79673899,3.75,0,0,29,31,1,0,-5.826581155,3.605409227,0,1.32175584,0
0.025435914,23.32693872,3.8671875,0,0,29,32,1,0,-3.671593167,3.149608861,0,1.352527499,0
0.009242367,22.10370637,3.8671875,0,0,29,32,1,0,-4.683957257,3.095745304,0,1.352527499,0
0.001097019,42.43819035,4.3359375,0,0,29,36,1,0,-6.815158778,3.748048673,0,1.46693785,0
0.006513436,25.12034479,4.3359375,0,0,29,36,1,0,-5.033888159,3.223678067,0,1.46693785,0
0.003458766,28.82901662,4.3359375,0,0,29,37,0,0,-5.666843401,3.361382401,#NAME?,1.46693785,0
0.264850302,19.22748089,4.453125,0,0,29,38,0,0,-1.328590511,2.956340552,#NAME?,1.493606097,0
0.027618618,20.95603551,4.6875,0,0,29,40,0,0,-3.589265168,3.042426696,#NAME?,1.544899391,0
0.026366745,23.68951025,4.6875,0,0,29,40,0,0,-3.635651722,3.165032345,#NAME?,1.544899391,0
0.016229959,26.7989678,4.6875,0,0,29,39,1,0,-4.120896424,3.288363372,0,1.544899391,0
0.025183455,34.5169669,4.8046875,0,0,29,40,1,0,-3.681568048,3.541450997,0,1.569592004,0
0.008395316,29.6465739,4.8046875,0,0,29,40,1,0,-4.780081348,3.389346567,0,1.569592004,0
0.377735607,23.70832459,5.0390625,0,0,29,43,0,0,-0.97356078,3.165826235,#NAME?,1.617220053,0
0.016344818,22.0198629,5.0390625,0,0,29,42,1,0,-4.113844374,3.091944905,0,1.617220053,0
0.006780446,40.71916275,5.2734375,0,0,29,44,1,0,-4.993712397,3.706698811,0,1.662682427,0
0.381203492,24.19032409,5.2734375,0,0,29,45,0,0,-0.964421947,3.185952722,#NAME?,1.662682427,0
0.00606853,34.43719637,5.625,0,0,29,47,1,0,-5.104638878,3.53913727,0,1.727220948,0
0.285902492,27.81402986,5.859375,0,0,29,50,0,0,-1.252104463,3.325540565,#NAME?,1.768042943,0
0.468542901,29.94808416,6.09375,0,0,29,51,1,0,-0.758127611,3.399465355,0,1.807263656,0
0.010226191,50.88488851,6.328125,0,0,29,53,1,0,-4.582803105,3.929565994,0,1.845003984,0
0.008881285,44.43298508,7.03125,0,0,29,59,1,0,-4.723809025,3.793982101,0,1.950364499,0
0.006680234,28.48858991,7.265625,0,0,29,61,1,0,-5.008602262,3.349503653,0,1.983154322,0
0.415263453,41.65487538,9.140625,0,0,29,77,1,0,-0.878842134,3.729418418,0,2.212728764,0
0.295759636,46.21094188,10.546875,0,0,29,89,1,0,-1.218208195,3.833216607,0,2.355829608,0
0.269969026,45.80590062,10.8984375,0,0,29,92,1,0,-1.309448045,3.824412917,0,2.38861943,0
0.14023625,17.30530988,3.6328125,0,0,30,30,0,0,-1.964426779,2.851013384,#NAME?,1.290007142,1
0.0156365,17.36042487,2.05859375,0,0,30,17,0,0,-4.158147354,2.854193183,#NAME?,0.722023104,1
0.015498089,26.53251324,3.1484375,0,0,30,26,0,0,-4.167038553,3.278370896,#NAME?,1.146906298,1
0.371406056,18.0219096,3.26953125,0,0,30,27,0,0,-0.990459324,2.891588218,#NAME?,1.184646626,1
0.001023665,25.78873299,5.44921875,0,0,30,44,1,0,-6.884365954,3.249937691,0,1.69547225,1
0.002025852,23.77427156,1.08984375,0,0,30,8,1,0,-6.201764926,3.168603969,0,0.086034337,1
0.003356518,58.77868618,10.8984375,0,0,30,89,1,0,-5.696851152,4.073779309,0,2.38861943,1
0.074924268,16.03127029,1.33203125,0,0,30,11,0,0,-2.591277436,2.774541208,#NAME?,0.286705033,1
0.003463598,21.70834898,1.08984375,0,0,30,8,1,0,-5.665447346,3.077696932,0,0.086034337,1
0.001406164,80.14445828,10.05078125,0,0,30,82,1,0,-6.566889849,4.383830735,0,2.307650368,1
0.0152294,46.48202766,5.44921875,0,0,30,44,1,0,-4.184527509,3.839065736,0,1.69547225,1
0.034828026,11.93822381,1.0546875,0,0,30,8,1,0,-3.357332871,2.479745337,0,0.053244515,1
0.005418141,28.00508236,6.78125,0,0,30,56,0,0,-5.218002511,3.332386007,#NAME?,1.914161451,1
0.020449222,20.72447361,4.72265625,0,0,30,38,1,0,-3.889810441,3.031315302,0,1.552371406,1
0.013041192,41.63801121,4.359375,0,0,30,35,1,0,-4.339642316,3.729013481,0,1.472328698,1
0.007588599,22.30276459,4.23828125,0,0,30,34,1,0,-4.88110829,3.104710643,0,1.444157821,1
0.20710226,15.17209504,8.83984375,0,0,30,72,1,0,-1.574542598,2.719457888,0,2.179269201,1
0.014471451,31.58070857,5.93359375,0,0,30,48,1,0,-4.235577467,3.452546446,0,1.780630058,1
0.023613027,32.40251379,2.78515625,0,0,30,22,1,0,-3.745956728,3.478236006,0,1.024303976,1
0.008712649,37.46407355,8.59765625,0,0,30,70,1,0,-4.742979401,3.623382435,0,2.151489637,1
0.085224487,24.20535146,3.875,0,0,30,32,0,0,-2.46246648,3.186573743,#NAME?,1.354545663,1
0.012579245,48.75641254,5.5703125,0,0,30,45,1,0,-4.375707045,3.886836728,0,1.717451156,1
0.002373563,35.95087291,4.84375,0,0,30,39,1,0,-6.043363077,3.582153365,0,1.577689214,1
0.008898042,31.5186011,3.75390625,0,0,30,30,1,0,-4.721924026,3.450577883,0,1.322796964,1
0.001872275,22.71545893,2.54296875,0,0,30,20,1,0,-6.28060101,3.123045703,0,0.933332198,1
0.004559279,35.86265154,4.48046875,0,0,30,36,1,0,-5.390590782,3.579696407,0,1.499727673,1
0.014951249,32.34241035,3.02734375,0,0,30,24,1,0,-4.202960437,3.476379383,0,1.107685585,1
0.30346892,16.50956744,3.1484375,0,0,30,26,0,0,-1.192476079,2.803940058,#NAME?,1.146906298,1
0.000918998,36.56089094,4.96484375,0,0,30,40,1,0,-6.992226612,3.598979116,0,1.602381827,1
0.002750008,40.48011175,6.0546875,0,0,30,49,1,0,-5.896151458,3.700810786,0,1.800832765,1
0.015240141,17.58691857,5.8125,0,0,30,48,0,0,-4.183822477,2.867155363,#NAME?,1.760010771,1
0.011431005,37.92828676,5.69140625,0,0,30,47,0,0,-4.471425879,3.635697186,#NAME?,1.738957362,1
0.004401152,43.97339134,5.44921875,0,0,30,45,0,0,-5.425888954,3.783584709,#NAME?,1.69547225,1
0.003185522,38.01315562,4.48046875,0,0,30,36,1,0,-5.74913911,3.6379323,0,1.499727673,1
0.007648572,39.05425181,4.6015625,0,0,30,37,1,0,-4.873236315,3.664951752,0,1.52639592,1
0.00230069,49.3266891,5.93359375,0,0,30,48,1,0,-6.074546201,3.898465296,0,1.780630058,1
0,37.17907989,4.96484375,0,0,30,40,1,0,#NAME?,3.615746235,0,1.602381827,1
0.375582068,35.10144971,5.69140625,0,0,30,46,1,0,-0.979278275,3.558242432,0,1.738957362,1
0.33926241,28.01642,1.33203125,0,0,30,10,1,0,-1.0809814,3.332790767,0,0.286705033,1
0.004068642,24.60648791,5.0859375,0,0,30,42,0,0,-5.504445996,3.203010144,#NAME?,1.626479378,1
0.036895474,19.77328379,3.02734375,0,0,30,25,0,0,-3.299666391,2.984331723,#NAME?,1.107685585,1
0.001930106,32.93648728,5.69140625,0,0,30,47,0,0,-6.250180355,3.494581079,#NAME?,1.738957362,1
0.53891084,24.25308863,4.1171875,0,0,30,33,1,0,-0.618205139,3.188543975,0,1.415170285,1
0.003291823,34.77564468,5.8125,0,0,30,47,1,0,-5.716313764,3.548917276,0,1.760010771,1
0.03646577,26.13248777,5.5703125,0,0,30,45,1,0,-3.311381267,3.263179282,0,1.717451156,1
0.00264712,21.74431307,3.51171875,0,0,30,29,0,0,-5.934283022,3.079352255,#NAME?,1.25610559,1
0.011584384,34.76048397,5.8125,0,0,30,47,1,0,-4.458097295,3.548481223,0,1.760010771,1
0.227705201,16.2010019,3.26953125,0,0,30,26,1,0,-1.479703465,2.785073086,0,1.184646626,1
0.004029668,44.26932169,5.5703125,0,0,30,46,0,0,-5.514071289,3.790291925,#NAME?,1.717451156,1
0.015508915,20.21585303,3.02734375,0,0,30,24,1,0,-4.166340259,3.0064671,0,1.107685585,1
0.017284725,23.15092401,2.1796875,0,0,30,17,1,0,-4.057932115,3.142034694,0,0.779181518,1
0.014441677,36.20878221,4.23828125,0,0,30,34,1,0,-4.237637017,3.589301692,0,1.444157821,1
0.000110226,40.37795261,5.0859375,0,0,30,42,0,0,-9.112977754,3.698283909,#NAME?,1.626479378,1
0.006122691,31.06446604,3.75390625,0,0,30,30,1,0,-5.095753573,3.436064595,0,1.322796964,1
0.147310861,47.91230382,11.98828125,0,0,30,99,0,0,-1.915210224,3.869372336,#NAME?,2.48392961,1
0.252522436,31.08171988,6.5390625,0,0,30,53,1,0,-1.376255179,3.436619861,0,1.877793807,1
0.003961602,36.80750251,8.4765625,0,0,30,70,0,0,-5.53110679,3.605701697,#NAME?,2.137305002,1
0.002035989,27.06509548,6.0546875,0,0,30,49,1,0,-6.196773583,3.298244908,0,1.800832765,1
0.364006047,26.21068037,10.4140625,0,0,30,86,0,0,-1.010584799,3.266166975,#NAME?,2.343157056,1
0.324353348,21.40892248,4.6015625,0,0,30,37,1,0,-1.125921777,3.063807773,0,1.52639592,1
0.004766203,33.30165161,3.6328125,0,0,30,29,1,0,-5.346205308,3.505606994,0,1.290007142,1
0.275998403,29.91420472,7.14453125,0,0,30,58,1,0,-1.2873602,3.398333442,0,1.966347204,1
0.348656318,19.08211813,3.51171875,0,0,30,28,1,0,-1.053668604,2.948751673,0,1.25610559,1
0.006553392,20.80980224,3.6328125,0,0,30,29,1,0,-5.027772501,3.035424137,0,1.290007142,1
0.001480457,42.75535172,6.0546875,0,0,30,49,1,0,-6.515404455,3.755494374,0,1.800832765,1
0.013886316,36.916088,4.6015625,0,0,30,37,1,0,-4.276851384,3.608647445,0,1.52639592,1
0.005978515,35.71549361,4.6015625,0,0,30,38,0,0,-5.11958307,3.575584589,#NAME?,1.52639592,1
0.001069829,25.90739551,5.20703125,0,0,30,42,1,0,-6.840256456,3.254528469,0,1.650009876,1
0.293413419,19.94998005,3.6328125,0,0,30,29,1,0,-1.226172678,2.993228143,0,1.290007142,1
0.322902745,17.73376122,4.48046875,0,0,30,37,0,0,-1.1304041,2.875470236,#NAME?,1.499727673,1
0.002501283,35.65524289,5.20703125,0,0,30,42,1,0,-5.990951479,3.573896202,0,1.650009876,1
0.017058543,23.52706127,4.23828125,0,0,30,34,1,0,-4.071104145,3.158151302,0,1.444157821,1
0.004691753,55.36244214,6.66015625,0,0,30,54,1,0,-5.361948992,4.013901424,0,1.896142945,1
0.000854244,28.96653479,8.71875,0,0,30,71,1,0,-7.065293691,3.366141191,0,2.165475879,1
0.006650651,35.04751933,6.41796875,0,0,30,52,1,0,-5.013040534,3.556704836,0,1.859101674,1
0.012570084,40.31396374,7.62890625,0,0,30,62,1,0,-4.376435574,3.696697904,0,2.031944486,1
0.002286159,41.31656027,5.93359375,0,0,30,48,1,0,-6.080882162,3.721263395,0,1.780630058,1
0.004892691,50.80354318,6.296875,0,0,30,51,1,0,-5.32001282,3.9279661,0,1.840053479,1
0.025599627,33.89907136,4.23828125,0,0,30,34,1,0,-3.665177498,3.523387621,0,1.444157821,1
0.007593249,29.83286778,1.453125,0,0,30,11,1,0,-4.880495716,3.395610731,0,0.37371641,1
0.004006134,46.60625559,5.5703125,0,0,30,45,1,0,-5.519928592,3.841734772,0,1.717451156,1
0.016050262,41.0617368,6.296875,0,0,30,51,1,0,-4.132030106,3.71507671,0,1.840053479,1
0.005357305,14.98730492,7.5078125,0,0,30,61,1,0,-5.229294229,2.707203504,0,2.015944145,1
0.018172016,29.02996612,6.41796875,0,0,30,52,1,0,-4.007872451,3.368328611,0,1.859101674,1
0.008915265,41.88769113,6.41796875,0,0,30,52,1,1,-4.719990303,3.734992016,0,1.859101674,1
0.005074025,37.87451597,6.296875,0,0,30,51,1,1,-5.283620891,3.634278484,0,1.840053479,1
0.007414291,49.74419747,8.11328125,0,0,30,66,1,1,-4.904345925,3.906893823,0,2.093502379,1
0.00300542,25.98143168,3.75390625,0,0,30,30,1,1,-5.807337954,3.257382117,0,1.322796964,1
0.022272049,21.73910893,2.6640625,0,0,30,21,1,1,-3.804422795,3.079112893,0,0.979852213,1
0.003397038,83.19855768,9.9296875,0,0,30,82,0,1,-5.684851404,4.421230012,#NAME?,2.295529007,1
0.019823431,40.25217883,6.90234375,0,0,30,56,1,1,-3.920890657,3.695164135,0,1.931861028,1
0.399552311,28.0067672,4.84375,0,0,30,39,1,0,-0.917410581,3.332446167,0,1.577689214,1
0.004848727,19.3761531,5.69140625,0,0,30,46,1,0,-5.329039083,2.964043088,0,1.738957362,1
0.00397782,19.60354038,2.90625,0,0,30,23,1,0,-5.527021348,2.975710182,0,1.06686359,1
0.009764059,35.10970124,6.296875,0,0,30,52,0,0,-4.629047084,3.558477481,#NAME?,1.840053479,1
0.005713429,44.83968738,5.20703125,0,0,30,42,1,0,-5.16493591,3.803093626,0,1.650009876,1
0.350663191,18.72229137,3.1484375,0,0,30,25,1,0,-1.047929086,2.929714866,0,1.146906298,1
0.007747495,27.61278698,5.69140625,0,0,30,47,0,0,-4.860385714,3.318278962,#NAME?,1.738957362,1
0.007092922,22.53888035,4.359375,0,0,30,36,0,0,-4.948657894,3.115241833,#NAME?,1.472328698,1
0.010993103,24.15082581,3.02734375,0,0,30,24,1,0,-4.510487203,3.184318575,0,1.107685585,1
0.00376868,35.4681056,7.62890625,0,0,30,63,0,0,-5.581030471,3.568633859,#NAME?,2.031944486,1
0.021558132,11.34656494,3.6328125,0,0,30,29,1,0,-3.837002179,2.42891505,0,1.290007142,1
0.35673989,26.5267943,4.6015625,0,0,30,38,0,0,-1.030748362,3.278155328,#NAME?,1.52639592,1
0.007724009,29.27456234,0.96875,0,0,30,7,1,0,-4.863421749,3.376718959,0,-0.031748698,0
0.003341584,23.77645646,2.05859375,0,0,30,16,1,0,-5.701310333,3.168695867,0,0.722023104,0
0.008929292,19.19872399,2.54296875,0,0,30,20,1,0,-4.718418171,2.954843818,0,0.933332198,0
0.003070545,27.93482839,2.78515625,0,0,30,22,1,0,-5.785900209,3.32987424,0,1.024303976,0
0.005343488,30.75913166,2.78515625,0,0,30,23,0,0,-5.231876656,3.426186915,#NAME?,1.024303976,0
0.028837374,20.95721513,2.78515625,0,0,30,23,0,0,-3.546083025,3.042482985,#NAME?,1.024303976,0
0.36274237,15.13866902,2.78515625,0,0,30,22,1,0,-1.014062421,2.717252333,0,1.024303976,0
0.037259882,8.604027037,2.90625,0,0,30,24,0,0,-3.289838081,2.152230354,#NAME?,1.06686359,0
0.002323494,29.15475947,2.90625,0,0,30,23,1,0,-6.064683192,3.372618175,0,1.06686359,0
0.448624278,19.81413863,3.1484375,0,0,30,25,1,0,-0.801569539,2.986395755,0,1.146906298,0
0.021246408,22.30672141,3.26953125,0,0,30,27,0,0,-3.851567433,3.104888042,#NAME?,1.184646626,0
0.350634423,21.47521984,3.75390625,0,0,30,31,0,0,-1.048011128,3.066899705,#NAME?,1.322796964,0
0.009685015,24.92632089,3.75390625,0,0,30,31,0,0,-4.637175433,3.215924309,#NAME?,1.322796964,0
0.609933067,21.80391104,3.875,0,0,30,31,1,0,-0.494406054,3.082089359,0,1.354545663,0
0.470168883,23.39867684,3.875,0,0,30,31,1,0,-0.754663323,3.152679475,0,1.354545663,0
0.211544403,15.01563954,3.875,0,0,30,31,1,0,-1.553320359,2.709092294,0,1.354545663,0
0.022307218,37.71680157,3.99609375,0,0,30,32,1,0,-3.802844976,3.63010566,0,1.385317321,0
0.000239299,28.55096312,3.99609375,0,0,30,32,1,0,-8.337796742,3.35169067,0,1.385317321,0
0.00470939,33.02775638,3.99609375,0,0,30,33,0,0,-5.358196891,3.49734831,#NAME?,1.385317321,0
0.16470361,18.56207062,3.99609375,0,0,30,32,1,0,-1.803607723,2.921120285,0,1.385317321,0
0.007907727,43.41658669,4.359375,0,0,30,35,1,0,-4.839914896,3.77084155,0,1.472328698,0
0.434448736,21.16396255,4.48046875,0,0,30,37,0,0,-0.833677325,3.052299856,#NAME?,1.499727673,0
0.217294822,19.39789776,4.6015625,0,0,30,37,1,0,-1.526500221,2.965164697,0,1.52639592,0
0.010527642,24.31230605,4.6015625,0,0,30,37,1,0,-4.55375091,3.190982644,0,1.52639592,0
0.007907099,40.40369175,4.96484375,0,0,30,41,0,0,-4.839994315,3.698921161,#NAME?,1.602381827,0
0.35057868,23.23935753,4.96484375,0,0,30,41,0,0,-1.048170118,3.145847287,#NAME?,1.602381827,0
0.007651311,28.66079223,5.0859375,0,0,30,41,1,0,-4.872878273,3.355530064,0,1.626479378,0
0.002432241,50.47771786,5.328125,0,0,30,43,1,0,-6.018942224,3.921532008,0,1.672999394,0
0.485040707,19.69369055,5.328125,0,0,30,43,1,0,-0.72352246,2.980298308,0,1.672999394,0
0.000878443,43.1649218,5.44921875,0,0,30,44,1,0,-7.037359536,3.76502817,0,1.69547225,0
0,33.15479109,5.5703125,0,0,30,46,0,0,#NAME?,3.501187234,#NAME?,1.717451156,0
0.401619859,27.86127524,5.93359375,0,0,30,48,1,0,-0.912249262,3.32723774,0,1.780630058,0
0.012619208,55.47071299,6.17578125,0,0,30,50,1,0,-4.372535181,4.015855188,0,1.820635393,0
0.315134112,25.19580788,6.41796875,0,0,30,53,0,0,-1.154756978,3.226677627,#NAME?,1.859101674,0
0.001897081,76.04722786,11.50390625,0,0,30,94,1,0,-6.26743889,4.331354566,0,2.442686652,0
0.408535927,29.30211351,4.875,0,0,31,38,1,0,-0.89517542,3.377659647,0,1.584120104,1
0.014276068,19.35160269,4.375,0,0,31,34,1,0,-4.24917071,2.962775242,0,1.47590652,1
0.002771546,43.46195622,7.625,0,0,31,60,1,0,-5.888349992,3.771885986,0,2.031432322,1
0.012107275,81.85000191,10.5,0,0,31,83,1,0,-4.413948767,4.404888327,0,2.351375257,1
0.032134271,19.62988326,2.5,0,0,31,20,0,0,-3.437832186,2.977053061,#NAME?,0.916290732,1
0.01758652,22.44686291,3,0,0,31,24,0,0,-4.040622579,3.111150868,#NAME?,1.098612289,1
0.006333604,37.17465476,5.375,0,0,31,43,0,0,-5.061885853,3.615627205,#NAME?,1.681758574,1
0.008368297,22.68303169,1.25,0,0,31,9,1,0,-4.78330488,3.121617142,0,0.223143551,1
0.015951765,30.41381265,3.125,0,0,31,24,1,0,-4.138185798,3.414896869,0,1.139434283,1
0.005819544,36.14021943,6.875,0,0,31,55,0,0,-5.146533371,3.587406357,#NAME?,1.927891644,1
0,28.85425039,1.08984375,0,0,31,8,1,0,#NAME?,3.362257309,0,0.086034337,1
0.429482601,29.04882094,6.75,0,0,31,53,1,0,-0.845174048,3.368977895,0,1.909542505,1
0.004132049,30.06659276,0.875,0,0,31,6,1,0,-5.488981869,3.40341468,0,-0.133531393,1
0.023258214,25.44563889,5.5,0,0,31,44,0,0,-3.761096919,3.236544368,#NAME?,1.704748092,1
0.35971791,30.74457035,8.25,0,0,31,65,1,0,-1.022435138,3.425713405,0,2.1102132,1
0.010655324,27.29705854,2.625,0,0,31,20,1,0,-4.541695606,3.306778951,0,0.965080896,1
0.528638241,32.32696836,8,0,0,31,63,1,0,-0.637450936,3.475901816,0,2.079441542,1
0.362209323,23.17898279,7.9921875,0,0,31,65,1,0,-1.015532994,3.143245954,0,2.078464502,1
0.003728503,30.14962686,0.875,0,0,31,6,1,0,-5.591748466,3.406172547,0,-0.133531393,1
0.023570303,18.44558745,8.125,0,0,31,64,1,0,-3.747767707,2.914825179,0,2.094945728,1
0.003728222,62.24146528,7.75,0,0,31,61,1,0,-5.591823835,4.131021422,0,2.047692843,1
0.01333663,38.96391961,8.75,0,0,31,69,1,0,-4.317240894,3.66263608,0,2.1690537,1
0.00882501,31.8077324,2.875,0,0,31,22,1,0,-4.730165543,3.459709417,0,1.056052674,1
0.008011252,27.15906263,5.25,0,0,31,41,1,0,-4.826908225,3.301710789,0,1.658228077,1
