x,y,w,h,distance,class
0,0,64,23,1,LD
0,0,31,28,0,LD
0,0,29,33,1,LD
0,0,71,27,1,LD
0,0,26,26,1,LD
0,0,29,48,1,LD
0,0,25,26,1,LD
0,0,24,26,1,LD
0,0,28,47,1,LD
0,0,66,52,0,LD
0,0,35,53,1,LD
0,0,23,30,1,LD
0,0,23,23,1,LD
0,0,21,24,1,LD
0,0,38,33,1,LD
0,0,33,49,1,LD
0,0,16,54,1,LD
0,0,39,30,1,LD
0,0,32,26,1,LD
0,0,32,26,1,LD
0,0,5,50,0,LD
0,0,37,34,1,LD
0,0,34,29,1,LD
0,0,32,29,1,LD
0,0,63,32,0,LD
0,0,18,24,0,LD
0,0,30,42,0,LD
0,0,34,25,0,LD
0,0,29,20,1,LD
0,0,20,20,1,LD
0,0,29,70,1,LD
0,0,30,30,1,LD
0,0,41,29,1,LD
0,0,32,51,1,LD
0,0,14,46,1,LD
0,0,14,23,1,LD
0,0,21,22,1,LD
0,0,40,24,0,LD
0,0,24,20,1,LD
0,0,35,38,0,LD
0,0,45,29,0,LD
0,0,32,46,0,LD
0,0,28,19,1,LD
0,0,26,22,1,LD
0,0,13,45,1,LD
0,0,9,39,1,LD
0,0,35,19,1,LD
0,0,29,61,0,LD
0,0,41,29,1,LD
0,0,13,28,0,LD
0,0,14,14,1,LD
0,0,22,24,0,LD
0,0,29,21,0,LD
0,0,28,54,0,LD
0,0,32,34,1,LD
0,0,37,26,1,LD
0,0,35,23,1,LD
0,0,20,25,1,LD
0,0,27,7,1,LD
0,0,34,50,1,LD
0,0,52,21,1,LD
0,0,21,20,1,LD
0,0,26,20,1,LD
0,0,25,40,0,LD
0,0,9,37,1,LD
0,0,29,48,1,LD
0,0,21,49,1,LD
0,0,36,60,1,LD
0,0,26,60,1,LD
0,0,35,67,1,LD
0,0,33,58,0,LD
0,0,20,55,1,LD
0,0,32,39,0,LD
0,0,12,62,1,LD
0,0,29,84,0,LD
0,0,37,36,0,LD
0,0,29,47,1,LD
0,0,35,54,0,LD
0,0,33,43,1,LD
0,0,32,11,1,LD
0,0,38,44,1,LD
0,0,9,33,0,LD
0,0,37,36,1,LD
0,0,15,25,1,LD
0,0,15,21,1,LD
0,0,23,89,1,LD
0,0,39,70,1,LD
0,0,14,30,1,LD
0,0,30,99,0,LD
0,0,25,51,1,LD
0,0,28,56,1,LD
0,0,36,46,1,LD
0,0,29,61,0,LD
0,0,39,59,1,LD
0,0,45,51,1,LD
0,0,43,63,1,LD
0,0,23,59,0,LD
0,0,23,40,1,LD
0,0,47,43,1,LD
0,0,65,53,0,LD
0,0,26,37,1,LD
0,0,8,37,0,LD
0,0,25,64,0,LD
0,0,26,67,1,LD
0,0,29,26,1,LD
0,0,28,58,0,LD
0,0,30,53,1,LD
0,0,11,34,1,LD
0,0,24,30,0,LD
0,0,18,43,0,LD
0,0,26,33,1,LD
0,0,18,34,1,LD
0,0,15,19,1,LD
0,0,24,56,1,LD
0,0,18,25,1,LD
0,0,14,19,1,LD
0,0,24,29,1,LD
0,0,26,43,1,LD
0,0,16,31,1,LD
0,0,31,27,1,LD
0,0,9,32,1,LD
0,0,17,54,1,LD
0,0,27,23,1,LD
0,0,48,8,1,LD
0,0,32,33,0,LD
0,0,45,32,1,LD
0,0,22,33,1,LD
0,0,25,27,1,LD
0,0,10,44,1,LD
0,0,13,51,1,LD
0,0,8,24,1,LD
0,0,20,30,1,LD
0,0,8,33,1,LD
0,0,34,49,1,LD
0,0,22,26,1,LD
0,0,8,46,1,LD
0,0,12,21,1,LD
0,0,10,37,1,LD
0,0,22,33,1,LD
0,0,17,37,1,LD
0,0,25,51,1,LD
0,0,16,26,1,LD
0,0,67,31,1,LD
0,0,10,28,1,LD
0,0,10,26,0,LD
0,0,17,32,1,LD
0,0,8,35,1,LD
0,0,25,34,1,LD
0,0,18,27,1,LD
0,0,18,25,0,LD
0,0,9,22,1,LD
0,0,15,56,1,LD
0,0,13,45,1,LD
0,0,39,25,1,LD
0,0,15,34,0,LD
0,0,36,39,1,LD
0,0,25,32,1,LD
0,0,55,41,1,LD
0,0,56,38,0,LD
0,0,11,26,1,LD
0,0,16,60,1,LD
0,0,19,25,0,LD
0,0,25,43,1,LD
0,0,28,30,1,LD
0,0,36,31,1,LD
0,0,10,34,1,LD
0,0,6,32,1,LD
0,0,19,60,1,LD
0,0,25,56,1,LD
0,0,26,26,1,LD
0,0,18,55,1,LD
0,0,27,55,1,LD
0,0,21,26,1,LD
0,0,25,64,0,LD
0,0,9,27,0,LD
0,0,7,29,1,LD
0,0,13,31,0,LD
0,0,40,63,1,LD
0,0,16,34,1,LD
0,0,21,58,1,LD
0,0,19,34,1,LD
0,0,21,25,0,LD
0,0,22,25,1,LD
0,0,11,19,0,LD
0,0,6,30,1,LD
0,0,22,43,0,LD
0,0,20,28,1,LD
0,0,19,46,1,LD
0,0,13,31,1,LD
0,0,21,47,1,LD
0,0,34,46,1,LD
0,0,19,38,0,LD
0,0,22,46,1,LD
0,0,20,19,1,LD
0,0,28,43,0,LD
0,0,23,29,1,LD
0,0,21,21,1,LD
0,0,8,44,1,LD
0,0,26,32,1,LD
0,0,14,28,1,LD
0,0,22,28,0,LD
0,0,16,30,1,LD
0,0,9,33,1,LD
0,0,17,52,1,LD
0,0,27,21,1,LD
0,0,22,32,1,LD
0,0,22,45,1,LD
0,0,18,44,1,LD
0,0,17,28,1,LD
0,0,22,33,1,LD
0,0,38,29,0,LD
0,0,19,24,1,LD
0,0,12,25,1,LD
0,0,7,43,1,LD
0,0,21,52,1,LD
0,0,10,35,1,LD
0,0,29,29,0,LD
0,0,17,25,0,LD
0,0,19,26,1,LD
0,0,24,25,1,LD
0,0,19,45,0,LD
0,0,16,26,0,LD
0,0,40,34,1,LD
0,0,17,41,1,LD
0,0,23,41,1,LD
0,0,21,23,1,LD
0,0,21,24,1,LD
0,0,23,27,1,LD
0,0,32,50,1,LD
0,0,33,44,0,LD
0,0,33,53,1,LD
0,0,27,7,1,LD
0,0,26,55,0,LD
0,0,29,59,1,LD
0,0,28,26,1,LD
0,0,27,42,0,LD
0,0,31,38,1,LD
0,0,25,42,1,LD
0,0,47,78,0,LD
0,0,54,47,1,LD
0,0,22,63,1,LD
0,0,23,48,1,LD
0,0,26,55,0,LD
0,0,8,41,1,LD
0,0,33,52,1,LD
0,0,26,42,0,LD
0,0,31,66,0,LD
0,0,28,48,1,LD
0,0,46,61,0,LD
0,0,27,33,1,LD
0,0,44,58,0,LD
0,0,28,52,1,LD
0,0,20,47,0,LD
0,0,38,53,1,LD
0,0,48,47,1,LD
0,0,33,46,0,LD
0,0,27,36,1,LD
0,0,60,56,1,LD
0,0,20,41,0,LD
0,0,10,48,1,LD
0,0,35,45,1,LD
0,0,30,70,0,LD
0,0,5,46,1,LD
0,0,28,46,0,LD
0,0,33,60,0,LD
0,0,26,46,1,LD
0,0,31,42,1,LD
0,0,32,67,0,LD
0,0,40,71,1,LD
0,0,27,80,0,LD
0,0,29,39,1,LD
0,0,27,65,0,LD
0,0,55,73,0,LD
0,0,50,46,1,LD
0,0,16,64,0,LD
0,0,35,66,1,LD
0,0,40,46,1,LD
0,0,32,54,0,LD
0,0,40,54,0,LD
0,0,19,47,1,LD
0,0,35,33,1,LD
0,0,40,48,1,LD
0,0,34,52,0,LD
0,0,78,11,0,LD
0,0,22,41,1,LD
0,0,40,55,1,LD
0,0,23,44,0,LD
0,0,39,64,0,LD
0,0,42,66,0,LD
0,0,33,57,0,LD
0,0,36,50,1,LD
0,0,42,95,0,LD
0,0,27,57,1,LD
0,0,41,91,0,LD
0,0,23,26,1,LD
0,0,37,61,1,LD
0,0,33,64,1,LD
0,0,32,58,1,LD
0,0,30,49,1,LD
0,0,56,86,0,LD
0,0,36,76,1,LD
0,0,30,86,0,LD
0,0,25,53,1,LD
0,0,17,58,1,LD
0,0,32,47,1,LD
0,0,37,72,1,LD
0,0,35,57,1,LD
0,0,39,81,0,LD
0,0,22,44,1,LD
0,0,28,40,1,LD
0,0,29,25,1,LD
0,0,32,56,1,LD
0,0,54,76,0,LD
0,0,6,49,0,LD
0,0,30,37,1,LD
0,0,20,38,1,LD
0,0,27,46,0,LD
0,0,19,25,1,LD
0,0,12,44,1,LD
0,0,32,54,0,LD
0,0,37,26,1,LD
0,0,30,29,1,LD
0,0,25,37,1,LD
0,0,9,40,1,LD
0,0,11,34,1,LD
0,0,11,37,1,LD
0,0,27,40,1,LD
0,0,17,37,1,LD
0,0,41,47,1,LD
0,0,20,34,0,LD
0,0,42,44,1,LD
0,0,23,33,1,LD
0,0,65,45,0,LD
0,0,30,58,1,LD
0,0,49,34,0,LD
0,0,21,34,1,LD
0,0,17,39,1,LD
0,0,24,53,1,LD
0,0,21,29,1,LD
0,0,18,35,1,LD
0,0,22,29,1,LD
0,0,17,45,1,LD
0,0,27,52,1,LD
0,0,57,50,1,LD
0,0,23,32,1,LD
0,0,19,32,1,LD
0,0,25,34,1,LD
0,0,26,28,1,LD
0,0,8,36,1,LD
0,0,27,47,1,LD
0,0,52,33,1,LD
0,0,19,28,0,LD
0,0,16,32,0,LD
0,0,33,29,1,LD
0,0,22,30,1,LD
0,0,30,28,1,LD
0,0,25,51,0,LD
0,0,37,43,0,LD
0,0,16,41,1,LD
0,0,22,50,1,LD
0,0,24,45,1,LD
0,0,27,29,0,LD
0,0,25,47,0,LD
0,0,7,26,0,LD
0,0,48,33,0,LD
0,0,20,24,1,LD
0,0,18,41,1,LD
0,0,12,57,1,LD
0,0,25,54,0,LD
0,0,22,29,0,LD
0,0,17,23,1,LD
0,0,22,28,0,LD
0,0,5,50,1,LD
0,0,34,29,0,LD
0,0,39,30,1,LD
0,0,27,33,0,LD
0,0,29,32,1,LD
0,0,20,37,0,LD
0,0,27,59,0,LD
0,0,24,25,0,LD
0,0,22,32,1,LD
0,0,25,54,1,LD
0,0,29,27,1,LD
0,0,34,38,0,LD
0,0,25,47,0,LD
0,0,20,28,1,LD
0,0,28,28,1,LD
0,0,25,55,1,LD
0,0,34,33,1,LD
0,0,22,45,1,LD
0,0,20,19,1,LD
0,0,20,53,1,LD
0,0,21,32,1,LD
0,0,18,29,1,LD
0,0,41,73,1,LD
0,0,12,71,1,LD
0,0,6,33,1,LD
0,0,26,43,1,LD
0,0,23,42,1,LD
0,0,22,28,1,LD
0,0,45,32,1,LD
0,0,27,53,1,LD
0,0,23,35,1,LD
0,0,37,37,1,LD
0,0,14,55,0,LD
0,0,11,53,0,LD
0,0,38,41,1,LD
0,0,18,55,1,LD
0,0,22,28,1,LD
0,0,8,38,1,LD
0,0,37,27,1,LD
0,0,26,34,1,LD
0,0,32,57,1,LD
0,0,22,31,1,LD
0,0,26,26,1,LD
0,0,36,36,0,LD
0,0,25,33,1,LD
0,0,31,69,1,LD
0,0,41,30,1,LD
0,0,29,27,1,LD
0,0,25,40,1,LD
0,0,25,32,1,LD
0,0,23,29,1,LD
0,0,21,30,1,LD
0,0,21,41,1,LD
0,0,26,30,1,LD
0,0,29,50,0,LD
0,0,14,36,1,LD
0,0,29,35,1,LD
0,0,32,40,1,LD
0,0,13,53,1,LD
0,0,6,38,0,LD
0,0,30,29,1,LD
0,0,27,30,1,LD
0,0,33,36,1,LD
0,0,40,43,1,LD
0,0,18,53,0,LD
0,0,78,61,1,LD
0,0,21,68,1,LD
0,0,29,71,1,LD
0,0,27,22,1,LD
0,0,25,34,1,LD
0,0,25,34,1,LD
0,0,24,58,1,LD
0,0,12,43,1,LD
0,0,13,17,1,LD
0,0,47,66,1,LD
0,0,24,33,1,LD
0,0,18,42,1,LD
0,0,20,37,1,LD
0,0,34,40,1,LD
0,0,26,44,1,LD
0,0,24,42,0,LD
0,0,15,28,1,LD
0,0,22,52,1,LD
0,0,15,23,1,LD
0,0,32,46,1,LD
0,0,33,47,1,LD
0,0,25,38,1,LD
0,0,8,36,1,LD
0,0,27,29,1,LD
0,0,45,33,1,LD
0,0,22,25,1,LD
0,0,21,49,0,LD
0,0,29,44,1,LD
0,0,14,33,1,LD
0,0,34,41,0,LD
0,0,13,40,1,LD
0,0,27,52,0,LD
0,0,27,33,1,LD
0,0,27,34,1,LD
0,0,32,30,1,LD
0,0,27,49,1,LD
0,0,22,59,1,LD
0,0,22,52,1,LD
0,0,6,31,1,LD
0,0,21,36,1,LD
0,0,20,30,1,LD
0,0,13,27,0,LD
0,0,18,28,1,LD
0,0,39,54,1,LD
0,0,37,50,1,LD
0,0,20,39,1,LD
0,0,30,49,1,LD
0,0,30,37,1,LD
0,0,21,24,0,LD
0,0,18,34,1,LD
0,0,7,48,1,LD
0,0,68,61,1,LD
0,0,48,21,1,LD
0,0,20,24,1,LD
0,0,29,51,1,LD
0,0,21,38,1,LD
0,0,25,59,1,LD
0,0,32,42,1,LD
0,0,36,41,1,LD
0,0,21,52,1,LD
0,0,20,44,0,LD
0,0,18,50,1,LD
0,0,45,55,1,LD
0,0,14,46,1,LD
0,0,35,50,1,LD
0,0,20,28,1,LD
0,0,33,80,1,LD
0,0,16,30,1,LD
0,0,25,38,1,LD
0,0,34,32,1,LD
0,0,67,56,0,LD
0,0,26,27,1,LD
0,0,23,50,1,LD
0,0,21,25,1,LD
0,0,12,61,1,LD
0,0,24,43,1,LD
0,0,23,35,1,LD
0,0,30,38,0,LD
0,0,25,45,1,LD
0,0,19,25,1,LD
0,0,70,66,0,LD
0,0,18,18,1,LD
0,0,21,36,1,LD
0,0,20,40,1,LD
0,0,20,25,1,LD
0,0,26,28,1,LD
0,0,26,45,1,LD
0,0,22,31,1,LD
0,0,7,51,1,LD
0,0,29,27,1,LD
0,0,24,37,0,LD
0,0,30,42,1,LD
0,0,24,91,0,LD
0,0,60,59,1,LD
0,0,26,36,1,LD
0,0,45,89,1,LD
0,0,44,49,0,LD
0,0,12,44,1,LD
0,0,24,37,1,LD
0,0,48,75,1,LD
0,0,33,30,1,LD
0,0,33,58,1,LD
0,0,27,90,0,LD
0,0,21,24,1,LD
0,0,72,74,1,LD
0,0,19,33,1,LD
0,0,11,51,1,LD
0,0,24,51,1,LD
0,0,45,35,1,LD
0,0,29,99,0,LD
0,0,15,32,1,LD
0,0,34,62,1,LD
0,0,29,31,1,LD
0,0,14,59,1,LD
0,0,15,26,0,LD
0,0,24,34,1,LD
0,0,26,64,0,LD
0,0,24,50,1,LD
0,0,13,62,1,LD
0,0,17,36,1,LD
0,0,36,25,1,LD
0,0,9,74,1,LD
0,0,20,59,0,LD
0,0,19,35,1,LD
0,0,77,92,0,LD
0,0,28,84,0,LD
0,0,31,40,1,LD
0,0,57,46,1,LD
0,0,26,33,0,LD
0,0,17,22,1,LD
0,0,50,33,1,LD
0,0,19,20,1,LD
0,0,17,29,1,LD
0,0,40,47,1,LD
0,0,9,32,1,LD
0,0,28,38,1,LD
0,0,34,72,0,LD
0,0,23,62,1,LD
0,0,32,39,0,LD
0,0,37,39,1,LD
0,0,28,55,1,LD
0,0,10,74,1,LD
0,0,21,33,1,LD
0,0,21,41,1,LD
0,0,46,65,0,LD
0,0,23,36,1,LD
0,0,22,32,1,LD
0,0,32,30,1,LD
0,0,47,41,1,LD
0,0,24,30,1,LD
0,0,18,24,1,LD
0,0,19,58,1,LD
0,0,14,25,1,LD
0,0,6,44,1,LD
0,0,16,56,0,LD
0,0,27,35,1,LD
0,0,46,60,1,LD
0,0,8,61,0,LD
0,0,25,64,1,LD
0,0,10,39,0,LD
0,0,47,44,0,LD
0,0,28,34,1,LD
0,0,33,27,0,LD
0,0,10,28,1,LD
0,0,21,63,1,LD
0,0,33,66,1,LD
0,0,21,63,0,LD
0,0,25,29,1,LD
0,0,27,60,1,LD
0,0,31,39,1,LD
0,0,23,58,1,LD
0,0,9,34,1,LD
0,0,9,73,0,LD
0,0,7,57,1,LD
0,0,21,61,0,LD
0,0,22,30,1,LD
0,0,23,44,1,LD
0,0,36,68,1,LD
0,0,14,21,1,LD
0,0,46,61,1,LD
0,0,18,37,1,LD
0,0,46,70,0,LD
0,0,28,72,0,LD
0,0,25,26,1,LD
0,0,28,45,1,LD
0,0,41,92,0,LD
0,0,31,33,1,LD
0,0,26,61,1,LD
0,0,31,64,1,LD
0,0,19,27,1,LD
0,0,37,72,1,LD
0,0,3,64,1,LD
0,0,30,29,1,LD
0,0,25,69,0,LD
0,0,35,65,0,LD
0,0,78,78,1,LD
0,0,28,80,1,LD
0,0,46,37,1,LD
0,0,30,82,0,LD
0,0,61,65,0,LD
0,0,26,78,0,LD
0,0,31,34,1,LD
0,0,31,48,1,LD
0,0,26,72,1,LD
0,0,36,38,1,LD
0,0,25,42,1,LD
0,0,21,26,1,LD
0,0,58,37,1,LD
0,0,19,27,0,LD
0,0,5,38,1,LD
0,0,31,47,0,LD
0,0,19,41,0,LD
0,0,30,37,0,LD
0,0,36,41,1,LD
0,0,38,50,1,LD
0,0,44,43,1,LD
0,0,32,56,0,LD
0,0,44,46,1,LD
0,0,66,57,0,LD
0,0,28,39,0,LD
0,0,63,64,1,LD
0,0,19,48,1,LD
0,0,8,26,1,LD
0,0,22,26,1,LD
0,0,17,58,1,LD
0,0,9,28,1,LD
0,0,21,83,0,LD
0,0,19,32,1,LD
0,0,78,53,1,LD
0,0,23,72,0,LD
0,0,29,64,1,LD
0,0,17,30,1,LD
0,0,43,58,1,LD
0,0,39,64,1,LD
0,0,31,73,1,LD
0,0,42,89,0,LD
0,0,24,57,1,LD
0,0,26,28,1,LD
0,0,19,48,1,LD
0,0,43,70,0,LD
0,0,22,20,1,LD
0,0,21,48,1,LD
0,0,54,68,1,LD
0,0,11,80,0,LD
0,0,10,22,1,LD
0,0,21,60,1,LD
0,0,23,40,1,LD
0,0,27,85,1,LD
0,0,12,50,1,LD
0,0,39,36,1,LD
0,0,19,95,0,LD
0,0,37,37,0,LD
0,0,11,26,1,LD
0,0,27,43,1,LD
0,0,26,51,1,LD
0,0,40,39,0,LD
0,0,13,51,1,LD
0,0,20,32,1,LD
0,0,22,23,1,LD
0,0,19,53,0,LD
0,0,21,44,1,LD
0,0,17,36,1,LD
0,0,6,66,0,LD
0,0,9,32,1,LD
0,0,55,72,1,LD
0,0,29,28,1,LD
0,0,8,30,1,LD
0,0,29,32,1,LD
0,0,40,70,1,LD
0,0,35,46,1,LD
0,0,13,18,1,LD
0,0,58,54,1,LD
0,0,31,99,0,LD
0,0,26,68,1,LD
0,0,7,38,1,LD
0,0,30,56,1,LD
0,0,30,42,1,LD
0,0,17,46,0,LD
0,0,24,21,1,LD
0,0,37,52,1,LD
0,0,28,41,1,LD
0,0,26,44,1,LD
0,0,56,44,0,LD
0,0,20,27,1,LD
0,0,21,36,1,LD
0,0,19,30,1,LD
0,0,18,25,1,LD
0,0,25,38,1,LD
0,0,20,31,0,LD
0,0,37,42,1,LD
0,0,12,42,0,LD
0,0,29,62,0,LD
0,0,45,30,1,LD
0,0,23,36,1,LD
0,0,23,48,1,LD
0,0,49,47,0,LD
0,0,24,36,0,LD
0,0,8,47,1,LD
0,0,9,61,0,LD
0,0,17,30,1,LD
0,0,36,53,1,LD
0,0,36,50,1,LD
0,0,22,58,0,LD
0,0,34,54,0,LD
0,0,37,28,1,LD
0,0,24,46,1,LD
0,0,30,34,1,LD
0,0,44,28,1,LD
0,0,20,76,0,LD
0,0,9,65,0,LD
0,0,22,26,1,LD
0,0,23,36,1,LD
0,0,27,30,1,LD
0,0,6,45,0,LD
0,0,18,41,1,LD
0,0,42,67,0,LD
0,0,19,43,1,LD
0,0,18,23,1,LD
0,0,22,63,0,LD
0,0,25,29,1,LD
0,0,53,35,1,LD
0,0,34,43,1,LD
0,0,19,46,1,LD
0,0,8,28,1,LD
0,0,20,31,1,LD
0,0,49,60,0,LD
0,0,19,41,1,LD
0,0,18,55,0,LD
0,0,18,27,1,LD
0,0,17,28,1,LD
0,0,32,61,1,LD
0,0,13,17,1,LD
0,0,24,61,1,LD
0,0,18,55,1,LD
0,0,33,47,1,LD
0,0,13,27,0,LD
0,0,29,29,0,LD
0,0,29,27,1,LD
0,0,54,71,1,LD
0,0,19,89,0,LD
0,0,14,40,1,LD
0,0,42,39,1,LD
0,0,22,32,1,LD
0,0,9,51,1,LD
0,0,20,28,0,LD
0,0,21,29,0,LD
0,0,22,22,1,LD
0,0,24,45,1,LD
0,0,11,30,1,LD
0,0,43,38,0,LD
0,0,29,40,0,LD
0,0,36,58,1,LD
0,0,30,54,1,LD
0,0,35,70,0,LD
0,0,26,32,1,LD
0,0,26,56,0,LD
0,0,24,28,1,LD
0,0,42,60,1,LD
0,0,31,49,0,LD
0,0,30,71,1,LD
0,0,7,27,1,LD
0,0,21,68,0,LD
0,0,39,8,1,LD
0,0,51,43,1,LD
0,0,40,10,1,LD
0,0,37,59,1,LD
0,0,13,68,1,LD
0,0,17,18,1,LD
0,0,34,52,0,LD
0,0,12,18,0,LD
0,0,38,64,0,LD
0,0,46,6,1,LD
0,0,17,20,0,LD
0,0,37,35,1,LD
0,0,39,48,1,LD
0,0,55,56,0,LD
0,0,23,56,1,LD
0,0,51,58,0,LD
0,0,12,20,0,LD
0,0,45,50,0,LD
0,0,51,51,0,LD
0,0,41,56,1,LD
0,0,33,58,1,LD
0,0,38,39,1,LD
0,0,49,51,1,LD
0,0,48,42,0,LD
0,0,36,46,0,LD
0,0,31,39,0,LD
0,0,34,37,0,LD
0,0,53,43,1,LD
0,0,35,10,1,LD
0,0,64,46,0,LD
0,0,40,41,1,LD
0,0,41,51,0,LD
0,0,37,54,1,LD
0,0,46,49,1,LD
0,0,49,53,0,LD
0,0,64,56,1,LD
0,0,22,11,1,LD
0,0,56,59,0,LD
0,0,35,56,1,LD
0,0,43,42,1,LD
0,0,57,42,1,LD
0,0,48,54,1,LD
0,0,12,51,0,LD
0,0,45,43,0,LD
0,0,56,41,1,LD
0,0,46,38,1,LD
0,0,44,55,0,LD
0,0,58,50,1,LD
0,0,39,48,1,LD
0,0,51,53,1,LD
0,0,9,59,1,LD
0,0,8,53,1,LD
0,0,34,59,1,LD
0,0,32,56,1,LD
0,0,35,37,1,LD
0,0,24,9,1,LD
0,0,37,39,0,LD
0,0,11,39,0,LD
0,0,46,29,1,LD
0,0,39,42,1,LD
0,0,33,50,0,LD
0,0,40,38,0,LD
0,0,27,37,1,LD
0,0,39,40,0,LD
0,0,33,38,0,LD
0,0,27,29,1,LD
0,0,41,29,1,LD
0,0,45,38,0,LD
0,0,17,16,0,LD
0,0,49,36,1,LD
0,0,40,38,1,LD
0,0,50,39,0,LD
0,0,44,44,0,LD
0,0,29,37,1,LD
0,0,49,54,0,LD
0,0,28,33,0,LD
0,0,43,87,1,LD
0,0,57,43,1,LD
0,0,48,60,1,LD
0,0,38,46,1,LD
0,0,46,67,1,LD
0,0,38,71,1,LD
0,0,33,97,0,LD
0,0,43,44,1,LD
0,0,49,75,0,LD
0,0,15,40,0,LD
0,0,26,37,1,LD
0,0,75,71,1,LD
0,0,61,71,1,LD
0,0,48,97,1,LD
0,0,69,69,0,LD
0,0,37,56,1,LD
0,0,57,69,1,LD
0,0,67,75,1,LD
0,0,35,21,1,LD
0,0,8,50,1,LD
0,0,43,88,0,LD
0,0,29,48,1,LD
0,0,42,45,0,LD
0,0,40,71,1,LD
0,0,11,32,0,LD
0,0,43,81,1,LD
0,0,56,53,1,LD
0,0,18,49,1,LD
0,0,43,47,1,LD
0,0,50,55,1,LD
0,0,57,52,0,LD
0,0,48,16,1,LD
0,0,44,64,1,LD
0,0,75,89,1,LD
0,0,43,21,0,LD
0,0,45,96,0,LD
0,0,73,69,1,LD
0,0,27,10,1,LD
0,0,23,25,0,LD
0,0,49,10,0,LD
0,0,62,63,1,LD
0,0,59,48,1,LD
0,0,73,71,0,LD
0,0,28,7,1,LD
0,0,9,37,1,LD
0,0,35,56,1,LD
0,0,41,37,0,LD
0,0,48,64,1,LD
0,0,57,62,1,LD
0,0,36,8,0,LD
0,0,50,61,1,LD
0,0,70,69,1,LD
0,0,51,89,0,LD
0,0,31,57,1,LD
0,0,73,49,0,LD
0,0,65,43,0,LD
0,0,71,42,0,LD
0,0,60,74,0,LD
0,0,53,42,0,LD
0,0,53,56,0,LD
0,0,55,76,0,LD
0,0,74,52,1,LD
0,0,70,94,0,LD
0,0,50,63,1,LD
0,0,69,40,0,LD
0,0,53,41,0,LD
0,0,51,69,1,LD
0,0,56,55,0,LD
0,0,38,51,0,LD
0,0,51,42,0,LD
0,0,73,43,0,LD
0,0,52,88,0,LD
0,0,27,44,0,LD
0,0,7,35,1,LD
0,0,25,39,1,LD
0,0,35,49,1,LD
0,0,27,43,1,LD
0,0,32,50,1,LD
0,0,47,44,0,LD
0,0,45,52,1,LD
0,0,35,37,1,LD
0,0,36,59,0,LD
0,0,32,59,1,LD
0,0,48,63,1,LD
0,0,34,54,0,LD
0,0,48,52,1,LD
0,0,40,56,0,LD
0,0,39,55,1,LD
0,0,36,56,0,LD
0,0,26,48,1,LD
0,0,22,10,1,LD
0,0,35,52,0,LD
0,0,24,50,1,LD
0,0,30,52,1,LD
0,0,44,49,1,LD
0,0,73,42,0,LD
0,0,37,59,1,LD
0,0,48,39,1,LD
0,0,19,41,1,LD
0,0,26,29,1,LD
0,0,19,45,1,LD
0,0,9,26,1,LD
0,0,35,15,1,LD
0,0,27,22,1,LD
0,0,8,22,1,LD
0,0,27,31,1,LD
0,0,39,71,1,LD
0,0,29,56,1,LD
0,0,37,66,1,LD
0,0,13,47,1,LD
0,0,14,43,1,LD
0,0,24,52,1,LD
0,0,51,18,1,LD
0,0,11,47,1,LD
0,0,31,69,0,LD
0,0,43,54,1,LD
0,0,39,68,1,LD
0,0,41,57,1,LD
0,0,36,68,1,LD
0,0,34,64,1,LD
0,0,29,57,1,LD
0,0,23,23,1,LD
0,0,7,25,1,LD
0,0,46,49,0,LD
0,0,30,62,1,LD
0,0,28,62,0,LD
0,0,42,58,1,LD
0,0,38,49,1,LD
0,0,46,60,0,LD
0,0,73,46,1,LD
0,0,33,13,0,LD
0,0,31,19,1,LD
0,0,8,55,1,LD
0,0,38,75,0,LD
0,0,31,68,1,LD
0,0,32,44,1,LD
0,0,45,57,0,LD
0,0,32,38,1,LD
0,0,53,45,1,LD
0,0,57,52,0,LD
0,0,46,70,0,LD
0,0,31,48,0,LD
0,0,45,54,1,LD
0,0,33,7,1,LD
0,0,6,48,1,LD
0,0,41,4,1,LD
0,0,46,67,0,LD
0,0,12,59,1,LD
0,0,53,70,1,LD
0,0,53,68,0,LD
0,0,69,60,1,LD
0,0,61,53,1,LD
0,0,74,52,0,LD
0,0,48,64,1,LD
0,0,40,48,0,LD
0,0,9,53,1,LD
0,0,17,34,0,LD
0,0,51,60,1,LD
0,0,40,43,0,LD
0,0,58,45,1,LD
0,0,28,54,1,LD
0,0,33,39,1,LD
0,0,43,65,1,LD
0,0,33,48,0,LD
0,0,32,47,1,LD
0,0,32,41,1,LD
0,0,31,39,1,LD
0,0,32,50,1,LD
0,0,28,54,1,LD
0,0,36,11,1,LD
0,0,5,62,0,LD
0,0,48,71,0,LD
0,0,32,66,1,LD
0,0,33,65,1,LD
0,0,69,63,1,LD
0,0,28,54,1,LD
0,0,54,52,1,LD
0,0,6,60,0,LD
0,0,69,59,1,LD
0,0,44,66,0,LD
0,0,32,57,1,LD
0,0,40,66,1,LD
0,0,50,77,0,LD
0,0,76,64,1,LD
0,0,50,76,0,LD
0,0,46,53,1,LD
0,0,25,61,1,LD
0,0,45,47,1,LD
0,0,55,3,1,LD
0,0,40,50,0,LD
0,0,46,53,0,LD
0,0,37,57,0,LD
0,0,32,56,1,LD
0,0,46,66,0,LD
0,0,20,45,1,LD
0,0,42,62,1,LD
0,0,36,12,1,LD
0,0,34,8,1,LD
0,0,44,93,0,LD
0,0,46,70,1,LD
