curvature,strokewidth,density,x,y,w,h,distance,class
0.231324199,29.17843107,36.25,,,,,,0
0.015273933,36.25333223,14.4453125,,,,,,0
0.205194598,27.35698466,12.171875,55,0,25,33,5,0
0.242414181,25.35720058,18.3515625,60,0,25,27,27,0
0.168706528,20.63105621,49.546875,,,,,,0
0.113790539,21.96796157,14.765625,75,0,5,8,22,0
0.295401462,34.18793,24.50390625,0,0,85,40,1,0
0.228134358,23.96294532,16.1328125,53,0,13,35,0,0
0.00291893,30.55717051,11.09375,0,0,18,39,1,0
0.007013542,37.51966336,27.5390625,,,,,,0
0.30113795,29.01473569,72,96,0,33,39,89,0
0.309292912,37.34152263,30.84375,97,0,42,52,4,0
0.315844429,36.08066149,18.03515625,44,0,35,57,0,0
0.001908182,53.36666993,17.58984375,0,0,11,48,9,0
0.439776337,32.13904629,26.29296875,0,0,45,48,5,0
0.054107465,44.38558074,27.38671875,67,0,54,57,0,0
0.453801299,29.12425753,15.8203125,0,0,45,45,5,0
0.001568791,43.54399504,27.34375,0,0,37,52,18,0
0.21088619,53.79053168,50.25,44,0,146,67,0,0
0.378958189,37.22525032,33.078125,,,,,,0
0.005750296,21.05645981,6.46875,,,,,,0
0.006435847,41.29155888,10.421875,0,0,44,58,0,0
0.117622814,27.26212927,14.1015625,36,0,36,38,0,0
0.276985456,30.58427904,14.87109375,0,0,43,47,0,0
0.414703208,26.73767939,23.92578125,34,0,45,46,3,0
0.003788072,53.10931424,19.3359375,,,,,,0
0.374473879,27.05805785,10.75,0,0,29,43,0,0
0.008421478,38.76480498,18.69140625,0,0,44,46,9,0
0.00271057,38.4429547,14.94140625,0,0,34,44,7,0
0.297206481,34.10051161,16.6015625,0,0,41,50,0,0
0.272885956,22.99906229,20.05078125,0,0,41,59,0,0
0.25011539,29.26445007,41.22265625,,,,,,0
0.561621766,29.94151483,17.390625,0,0,47,53,0,0
0.125136977,31.55481633,34.9453125,41,0,99,55,8,0
0.301645728,20.12046228,26.25,,,,,,0
0.012844874,26.3354463,14.73828125,32,0,43,49,0,0
0.450259759,36.31453787,15.234375,0,1,37,50,1,0
0.019009587,36.5371016,9.5625,0,0,46,51,0,0
0.008718864,37.71756834,7.84765625,0,0,39,49,0,0
0.29310806,25.35201806,43.86328125,,,,,,0
0.003800234,43.12843487,14.953125,47,0,38,44,0,0
0.39675861,32.78225735,74.953125,0,0,39,58,59,0
0.256428962,29.15326531,24.78515625,107,0,32,45,0,0
0.601145572,24.32468257,53.5,0,0,39,64,0,0
0.426548952,31.22621805,25.30078125,95,0,30,48,3,0
0.396421281,33.90159898,101.96875,77,0,17,47,57,0
0.526341526,32.48787716,43.875,0,0,53,47,1,0
0.084557525,30.254849,47.55078125,,,,,,0
0.153705303,40.51871154,122.7890625,151,0,23,47,31,0
0.277083619,27.915548,49.95703125,,,,,,0
0.012422123,28.50227919,33.0859375,121,0,12,11,24,0
0.032802942,26.27083109,6.40625,0,0,39,40,0,0
0.299739284,24.33044314,58.015625,,,,,,0
0.300309047,27.09745272,41.1484375,0,1,92,45,0,0
0.256119382,24.35958258,42.77734375,86,0,58,47,0,0
0.044077249,33.93837784,42.1875,,,,,,0
0.246210103,28.09530651,8.9609375,0,0,33,31,0,0
0.076067913,35.19365923,41.8671875,95,0,136,46,0,0
0.159928279,31.72089965,53.3671875,0,0,43,52,2,0
0.179756822,28.09708731,47.28515625,207,0,17,44,1,0
0.228068876,27.44324706,55.5,,,,,,0
0.232619494,31.68662263,48.7265625,0,0,28,34,8,0
0.264041791,27.12151771,32.265625,,,,,,0
0.204677193,29.80542793,47.87109375,,,,,,0
0.222074658,36.46927327,44.3359375,181,0,44,50,0,0
0.197122909,31.91168212,96.6875,0,0,23,53,38,0
0.179517202,30.37675867,54.90625,0,0,38,55,1,0
0.361066713,32.07187255,56.109375,,,,,,0
0.242748806,27.07387706,75.078125,,,,,,0
0.050654402,29.11367306,24.921875,,,,,,0
0.399760484,37.20919116,46.19140625,178,0,35,50,5,0
0.208673019,33.10668771,24.90234375,43,0,80,51,0,0
0.282334166,37.40622046,22.75,52,0,50,56,0,0
0.004258093,44.08850012,22.96875,108,0,37,40,0,0
0.282333513,28.16682152,46.4453125,,,,,,0
0.064465696,28.81759754,16.171875,0,0,32,46,0,0
0.345002636,30.71474389,20.671875,52,0,44,54,0,0
0.11948015,34.7528668,14.8125,0,0,36,48,0,0
0.327169473,27.14128291,52.59375,,,,,,0
0.301201106,40.02930612,22.93359375,0,0,51,50,7,0
0.270381809,28.22656069,42.44140625,,,,,,0
0.247636967,34.18862515,55.0703125,47,0,29,53,0,0
0.227136998,27.69337308,37.734375,0,0,22,8,52,0
0.221394784,34.99019996,50.2421875,90,0,54,56,3,0
0.176078146,38.37168043,49.1484375,88,0,46,46,8,0
0.304755421,40.10519628,44.078125,0,0,58,50,2,0
0.127404394,32.06253433,66.5625,171,0,40,53,27,0
0.342790012,35.75836417,27.5,88,0,38,55,0,0
0.090444216,34.53997815,24.890625,0,0,78,59,0,0
0.365159383,34.14471939,29.6484375,41,0,49,54,1,0
0.004937564,47.51397345,14.82421875,0,0,67,55,0,0
0.225141366,26.84439723,15.9375,61,0,39,38,2,0
0.098297866,34.22917537,12.9609375,0,0,40,42,0,0
0.364233664,28.8972813,25.46484375,0,0,37,48,5,0
0.298520903,40.84823999,92.70703125,0,0,40,53,28,0
0.255204825,36.19803189,65.9375,,,,,,0
0.551953646,28.31530888,39.9609375,0,0,32,56,6,0
0.369492779,34.09919387,70.875,0,0,25,61,11,0
0.385219093,33.03000144,88.3046875,,,,,,0
0.287729849,39.17612196,110.859375,,,,,,0
0.367117999,37.89381703,97,,,,,,0
0.175487129,36.52972669,81.36328125,35,0,82,79,52,0
0.397837262,21.44424507,16.0859375,37,0,32,48,10,0
0.314256144,18.14662759,13.875,0,0,45,29,3,0
0.133834769,32.19307622,17.0546875,0,0,17,44,15,0
0.118589462,30.52416138,17.0703125,22,0,28,38,0,0
0.099451986,30.23609974,14.89453125,0,0,13,37,4,0
0.121893365,28.68629906,10.3125,36,0,28,40,0,0
0.27261096,23.56331403,17.30078125,40,0,20,8,35,0
0.00217757,37.50736871,7.734375,0,0,15,42,3,0
0.462961243,34.13023529,14.14453125,0,0,9,49,2,0
0.276499357,22.1587827,6.296875,0,0,32,29,2,0
0.281272121,30.09408176,20.125,0,0,40,56,0,0
0.082640256,18.3288967,8.98828125,0,0,27,39,0,0
0.121405111,31.08253581,49,31,0,7,38,26,0
0.042396699,32.32318487,19.96875,0,0,27,34,2,0
0.198895052,20.48015145,25.3125,0,0,51,39,1,0
0.116104934,20.48673385,22.3984375,0,0,20,36,25,0
0.347506406,20.8751878,21.4609375,0,0,24,36,5,0
0.00677432,24.57798617,19.3125,0,0,15,42,6,0
0.292342966,31.51055432,25.3046875,0,0,27,21,20,0
0.367127438,22.49650668,28.30078125,,,,,,0
0.010864344,26.34162356,12.6875,52,0,25,28,1,0
0.355735139,22.91143689,31.796875,,,,,,0
0.165866406,15.05968461,14.765625,,,,,,0
0.322509105,24.07874033,67.265625,,,,,,0
0.103736433,23.6735725,24.75,47,0,60,43,1,0
0.042431837,17.15878542,3.5234375,0,0,6,22,0,0
0.209139183,28.41125671,16.65234375,0,0,27,29,0,0
0.012120361,28.52063059,25.13671875,77,0,40,43,2,0
0.126118423,30.00172947,23.80859375,0,0,11,48,5,0
0.377295481,23.65912168,18.078125,0,1,38,48,3,0
0.127991797,23.52340324,56.46875,,,,,,0
0.20226244,24.81632682,21.0703125,0,0,50,58,0,0
0.332335558,28.70898512,72.84375,,,,,,0
0.236518353,35.66003039,29.8828125,0,0,90,75,0,0
0.078687561,21.8469194,30.43359375,,,,,,0
0.518574219,25.58051544,24.2578125,0,0,79,46,0,0
0.153351768,21.16820114,14.94140625,0,0,52,45,0,0
0.274747404,28.12224043,12.9140625,28,0,57,37,1,0
0.190876688,24.73546587,23.90625,,,,,,0
0.233801049,15.43652112,34.2890625,101,0,16,22,35,0
0.223237943,17.29671785,11.89453125,38,0,32,29,0,0
0.062756965,50.29181803,24.375,0,0,6,60,0,0
0.389683723,25.3576382,30.671875,,,,,,0
0.345713207,30.49595401,14.609375,0,0,27,42,2,0
0.01001413,35.18200575,9.76953125,29,0,30,41,0,0
0.423649693,19.26782894,8.09375,24,0,30,37,0,0
0.189942523,20.70877173,10.3125,,,,,,0
0.478685189,15.92602075,5.9765625,0,0,23,30,0,0
0.028518379,35.91327411,15.984375,0,0,90,5,39,0
0.090532891,33.81722342,11.8828125,19,0,31,39,0,0
0.200800931,34.11494137,12.375,38,0,5,40,8,0
0.456343441,31.11321375,36.09375,0,0,100,50,38,0
0.227722027,32.58185769,31.8828125,30,0,37,49,4,0
0.081958341,36.46210791,10.83203125,0,0,24,47,0,0
0.003666539,43.87802996,11.07421875,26,0,35,45,0,0
0.313818891,21.78751054,16.69921875,0,0,15,11,46,0
0.006296805,39.90169028,8.125,25,0,25,40,0,0
0.115029096,27.38335956,19.5,,,,,,0
0.52257219,26.04052342,9.5625,21,0,12,36,0,0
0.256435633,20.59275609,10.0546875,23,0,28,29,4,0
0.173303235,22.4277306,14.546875,65,0,31,37,1,0
0.027934457,25.26643636,8.59375,24,0,29,40,0,0
0.14775366,38.85688286,18.8984375,27,0,30,50,9,0
0.269390558,41.30568858,34,45,0,36,56,12,0
0.41659539,23.8210009,17.4453125,0,0,23,35,42,0
0.227362146,24.57777078,9.53125,30,0,29,36,4,0
0.102823249,37.98756413,24.12109375,0,0,4,18,47,0
0.003240431,27.62263425,12.71484375,59,0,32,35,0,0
0.23535964,35.28672098,13.25,30,0,32,53,0,0
0.412453267,22.87992203,10.5,0,0,62,42,0,0
0.196834973,20.06326431,9.59765625,17,0,44,39,0,0
0.27663494,22.35790854,22.4609375,,,,,,0
0.190205649,35.47108866,19.09375,22,0,9,44,8,0
0.480907855,30.1206971,24.4375,26,0,11,46,0,0
0.26065447,34.36378179,27.67578125,0,0,26,65,0,0
0.2536893,30.08865561,39.41015625,,,,,,0
0.442048406,29.718593,54.5625,0,0,51,72,0,0
0.411514909,31.44165404,35.234375,72,0,35,53,2,0
0.346922973,20.2540602,28.7109375,,,,,,0
0.239550905,21.59668934,30.625,,,,,,0
0.240571785,30.26012212,20.109375,22,0,36,31,2,0
0.156914113,18.96327498,67.6875,40,0,90,50,7,0
0.172534112,15.46494583,67.8125,,,,,,0
0.117481709,24.1869789,43.4765625,,,,,,0
0.20170653,21.02782205,80.05078125,,,,,,0
0.285371931,25.58984393,33.046875,60,0,22,37,10,0
0.115502804,17.93864221,34.8046875,,,,,,0
0.352241103,23.62079445,29.046875,0,0,12,40,4,0
0.331561176,22.77071906,45.9375,34,0,64,55,1,0
0.221746018,28.72886956,74.12109375,,,,,,0
0.216567803,33.39095085,43.83203125,,,,,,0
0.414279965,24.61448718,38.5078125,0,0,21,51,11,0
0.235277443,21.38429598,35.03125,0,0,17,15,23,0
0.271473044,28.87504376,21.3828125,84,0,4,6,28,0
0.251592391,23.74754691,33.78125,20,0,69,46,0,0
0.223854168,27.08534928,53.125,148,0,50,49,19,0
0.131939704,33.65412044,57.75,0,0,52,48,18,0
0.3426758,25.40351242,78.421875,0,0,60,57,27,0
0.364879944,27.13238603,35.921875,0,0,30,43,1,0
0.007491978,25.29494309,20.7421875,63,0,53,45,0,0
0.312021132,24.21577838,27.4921875,,,,,,0
0.226485101,24.16594307,15.5859375,27,0,42,38,0,0
0.240671103,28.29689682,15.7890625,,,,,,0
0.273646694,33.25031663,14.5546875,0,0,48,26,1,0
0.190078935,28.49193139,17.8125,1,0,21,9,39,0
0.535672553,24.10629597,12.3046875,0,0,33,45,0,0
0.009637751,42.63168473,16.9921875,40,0,45,50,0,0
0.013037284,29.28934018,9.609375,36,0,22,38,3,0
0.017963349,24.32701927,12.65625,0,0,28,44,1,0
0.23327545,28.05149886,28.5546875,0,0,42,41,2,0
0.272659277,23.02071104,37.79296875,0,0,26,43,0,0
0.277084464,26.51783634,23.91796875,106,0,20,8,31,0
0.157336999,32.17158173,33.359375,108,0,29,21,40,0
0.019720766,23.07934582,21.40625,0,0,41,40,0,0
0.265013388,28.21470963,22.8515625,23,0,19,8,31,0
0.292652884,25.1891909,31.75,101,0,24,36,28,0
0.027201589,35.31134975,19.8203125,0,0,60,40,3,0
0.190626654,27.16734905,435.6171875,,,,,,0
0.334197049,21.92868134,167.6835938,,,,,,0
0.375442061,17.66010841,179.5078125,,,,,,0
0.260435754,20.37610417,164.5585938,,,,,,0
0.109664077,38.5555262,130.40625,,,,,,0
0.196364093,30.19992249,571.5585938,,,,,,0
0.263543207,17.21776972,300.328125,,,,,,0
0.130282907,19.06349719,442.8632813,,,,,,0
0.138787813,24.60205644,351.2109375,,,,,,0
0.289223595,18.4740766,219.796875,,,,,,0
0.06793442,31.39693558,54.828125,,,,,,0
0.072311164,23.79127848,120.984375,,,,,,0
0.154817122,15.42969291,274.4726563,,,,,,0
0.283137616,11.97615922,34.5703125,,,,,,0
0.180169082,21.98419019,172.265625,,,,,,0
0.229569058,15.22206848,423.3320313,,,,,,0
0.142964529,15.783086,91.0234375,,,,,,0
0.233491852,19.27070978,94.3359375,,,,,,0
0.277785557,13.19663924,95.15625,,,,,,0
0.220546485,20.86874148,129.8007813,,,,,,0
0.150920662,24.70456249,432.1484375,,,,,,0
0.102158492,22.81900009,170.625,,,,,,0
0.307106505,11.97151641,63.96875,,,,,,0
0.159600598,11.48509361,67.96875,,,,,,0
0.18320584,14.6022875,48.515625,,,,,,0
0.115388177,28.5904137,64.28125,,,,,,0
0.181757726,13.59579071,56.3203125,,,,,,0
0.128825769,16.33861534,201.375,,,,,,0
0.209288107,16.0057459,169.9414063,,,,,,0
0.314480849,19.44572179,164.53125,,,,,,0
0.210038862,28.86343024,84.609375,,,,,,0
0.308333825,22.26322327,90.5625,,,,,,0
0.261137878,30.55055489,224.1210938,,,,,,0
0.193123518,25.20367608,298.7460938,,,,,,0
0.232612004,25.12438744,262.96875,,,,,,0
0.376999629,12.11324205,384.1875,,,,,,0
0.234668514,27.19628642,223.4375,,,,,,0
0.381412725,23.0991561,221.1328125,,,,,,0
0.167756796,32.51771779,160.8359375,,,,,,0
0.345279491,20.56586521,235.40625,,,,,,0
0.307235276,25.9500874,843.9414063,,,,,,0
0.277734665,23.64171891,325.5,,,,,,0
0.325828422,29.65660442,290.5078125,,,,,,0
0.282263448,29.78538369,95.9765625,,,,,,0
0.246224509,28.94433866,61.859375,,,,,,0
0.293713021,26.39825167,73.4765625,,,,,,0
0.239096413,27.6072883,255.0234375,,,,,,0
0.355436511,19.62629654,425.03125,,,,,,0
0.460756847,42.57015,258.5625,,,,,,0
0.3713357,15.09415551,336.9375,,,,,,0
0.536036063,20.24322389,195.6328125,,,,,,0
0.403454188,37.65579916,185.0429688,,,,,,0
0.410862966,23.73290788,248.0234375,,,,,,0
0.429303787,19.43641231,119.375,,,,,,0
0.388426313,11.74506808,227.6367188,,,,,,0
0.265585133,35.16946677,174.65625,,,,,,0
0.3012461,27.47634991,303.515625,,,,,,0
0.405560799,24.81203578,173.390625,,,,,,0
0.14809939,48.20996198,127.875,101,0,32,85,11,0
0.003549646,58.38898477,44.47265625,,,,,,0
0.135291646,35.10321341,255.5,10,0,33,89,135,0
0.054863255,39.57106162,17.359375,0,0,32,88,13,0
0.08629588,74.77125606,51.41015625,0,0,41,61,62,0
0.100655069,41.2292062,86.0625,,,,,,0
0.01500127,47.00871953,103.125,,,,,,0
0.29103732,19.5688371,56.71875,,,,,,0
0.080594672,29.67932378,72.82421875,,,,,,0
0.258444998,16.79477563,20.0625,,,,,,0
0.038767878,39.31724551,48.2109375,,,,,,0
0.326419628,36.75581547,139.5390625,0,0,11,8,98,0
0.247027474,60.26404887,52.20703125,0,0,44,88,11,0
0.000593129,88.77800335,65.9296875,0,0,48,87,10,0
0.104764489,54.27464797,202.5,,,,,,0
0.220590854,29.43640721,134.1210938,,,,,,0
0.164929128,31.36597024,151.734375,,,,,,0
0.092118354,46.10398424,129.765625,,,,,,0
0.186352529,30.23591777,132.703125,,,,,,0
0.308130254,48.95009535,116.90625,0,0,39,75,41,0
0.115421327,54.64423959,58.875,0,0,26,76,20,0
0.341028986,13.62048135,614.765625,,,,,,0
0.342033327,27.57934949,87.5859375,,,,,,0
0.461331204,29.41024373,114.4296875,,,,,,0
0.322626172,40.55086545,121.4296875,,,,,,0
0.25679895,18.32434529,567.734375,,,,,,0
0.311770991,31.09884039,151.03125,,,,,,0
0.17975292,18.07109052,113.3359375,,,,,,0
0.255149208,22.9389763,364.6875,,,,,,0
0.455087211,33.03668401,118.671875,,,,,,0
0.360924283,35.83274989,155.359375,,,,,,0
0.333618633,30.97758827,16.65234375,0,0,37,36,51,0
0.012232608,65.16077278,23.7890625,0,0,103,58,0,0
0.068556388,62.39912849,21.19921875,0,0,65,81,0,0
0.411829609,26.24043491,9.31640625,0,0,51,45,0,0
0.017582753,34.00084071,12.4921875,,,,,,0
0.244629839,45.98819143,17.71875,0,0,70,63,0,0
0.000461512,85.77358166,9.34375,0,0,90,26,0,0
0.002904701,65.64255587,20.5859375,0,0,83,62,0,0
0.212073712,42.53028123,21.95703125,0,0,75,73,0,0
0.357023454,42.41467114,12.65234375,0,0,77,41,0,0
0.098698586,27.56270378,18.6875,,,,,,0
0.331371144,25.90829387,8.7890625,0,0,73,30,0,0
0.005422803,77.09039978,16.171875,0,0,67,60,0,0
0.009526147,52.77955656,15.50390625,0,0,79,49,0,0
0.011628347,35.59891733,15.52734375,0,0,73,53,0,0
0.021573037,40.28239905,11.69140625,0,0,71,41,0,0
0.003005098,92.66465031,20.8125,0,0,72,72,0,0
0.434637841,24.5391688,8.68359375,0,0,55,39,0,0
0.004106553,100.2322301,20.12109375,0,0,99,51,0,0
0.245285168,19.77161818,6.79296875,0,0,45,37,0,0
0.002889583,85.38149682,12.28515625,0,0,83,37,0,0
0.004274882,43.14322305,14.6484375,,,,,,0
0.005947268,49.52756353,15.0390625,0,0,53,70,0,0
0.308572335,58.4374631,63.75,95,0,46,80,0,0
0.253843891,33.00919503,16.75,0,0,65,64,0,0
0.456032736,42.09337199,46.265625,66,0,73,82,2,0
0.049252811,45.20374963,40.5,0,0,94,108,0,0
0.321659666,44.10096784,99.234375,84,0,9,8,79,0
0.404770466,34.06762285,17.1953125,0,0,60,71,0,0
0.006791382,74.43709304,37.6484375,0,0,58,77,2,0
0.017086496,51.80404138,19.25,0,0,54,88,0,0
0.265556965,49.53906321,19.921875,0,0,58,85,0,0
0.222152132,51.58353877,110,,,,,,0
0.183507794,44.770002,47.90625,76,0,68,84,0,0
0.003553973,61.70105547,21.078125,0,0,69,76,0,0
0.261534196,55.04965369,95.625,0,0,68,86,4,0
0.003152189,83.6349341,62.2265625,0,0,43,124,11,0
0.283120464,39.12667927,49.0078125,,,,,,0
0.464430581,44.29727813,20.15625,0,0,58,86,0,0
0.275612035,32.38944296,21,0,0,62,84,0,0
0.003532553,47.9260644,16.53515625,0,0,49,83,0,0
0.187181936,66.54010464,114.3125,0,0,83,105,19,0
0.009534309,62.44681062,28.5546875,11,0,9,33,53,0
0.373572244,50.51284857,85.1875,0,0,14,93,23,0
0.000603777,51.68526235,18.5625,0,0,52,88,0,0
0.006091997,101.3122733,24.25,0,0,62,97,0,0
0.005866519,38.76991822,10.1953125,0,0,43,58,0,0
0.001194677,89.28896311,22.1484375,0,0,43,126,0,0
0.002309147,50.76904415,24.12890625,0,0,85,71,0,0
0.004624098,96.95573786,20.51171875,0,0,57,89,0,0
0.006016196,55.92636298,25.49609375,0,0,59,107,0,0
0.285089463,80.71868019,66.015625,0,0,75,118,12,0
0.150039007,35.22823796,22.5,0,0,62,90,0,0
0.435779696,45.26730658,28.7109375,0,0,73,98,0,0
0.434397725,71.01211439,70.78125,96,0,53,102,18,0
0.000299354,45.0222061,15.859375,0,0,56,70,0,0
0.313816707,60.36172246,95.703125,0,0,53,59,81,0
0.004026869,85.62212938,43.84375,0,0,90,122,0,0
0.003524225,80.54241452,70.09765625,0,0,97,86,11,0
0.401793605,45.46161409,34.59375,,,,,,0
0.260442175,40.41796219,76.5,,,,,,0
0.000856456,56.4835396,41.4140625,,,,,,0
0.143013532,47.89020573,72.31640625,66,0,48,87,12,0
0.048854794,53.52406549,25.23828125,0,0,89,71,0,0
0.001642608,70.64122615,27.0703125,0,0,68,99,0,0
0.12269933,56.13312867,40.67578125,0,0,87,117,0,0
0.364046158,41.25823803,150.078125,,,,,,0
