stroke_width,target_class
28.68047572,1
21.70397266,1
25.87201592,1
25.22023409,1
29.63182623,1
21.31411749,1
24.5499263,1
26.41551507,1
23.10272861,1
19.37760079,1
28.44410149,1
25.11413061,1
24.23926124,1
25.67362637,1
31.97497481,1
20.79377801,1
26.17125798,1
29.62934097,1
21.86681245,1
31.1877261,1
27.92926725,1
24.2153443,1
29.31558128,1
16.87719159,1
28.14306405,1
19.12968519,1
26.62949525,1
19.19990148,1
128.8802754,1
26.30046021,1
19.67028385,1
19.91237881,1
23.80222618,1
16.38466986,1
28.80507951,1
30.8352288,1
46.81866533,1
36.54293601,1
27.98417863,1
39.21705777,1
26.95756264,1
30.91834882,1
23.39748167,1
33.99214744,1
40.70125226,1
21.23812841,1
42.37183651,1
32.68616137,1
28.48380927,1
28.95601089,1
34.38967436,1
22.68977895,1
34.46618698,1
32.2620741,1
28.70556728,1
40.85520748,1
19.65824231,1
33.65632757,1
31.30709019,1
24.38651873,1
33.61579158,1
23.40832154,1
33.58161746,1
31.03996406,1
24.54753836,1
26.17437318,1
26.92962385,1
26.64534762,1
33.51248154,1
29.23903332,1
26.15759706,1
30.04626639,1
38.62408774,1
31.78529256,1
32.43733291,1
32.31211944,1
33.80375305,1
31.47445546,1
33.84650738,1
35.62782841,1
44.39261338,1
18.98962424,1
30.83403957,1
21.39191712,1
35.36719126,1
33.80577076,1
32.7326492,1
28.54219032,1
36.07768263,1
41.45138253,1
20.90819736,1
40.14601287,1
41.40441636,1
28.48524487,1
24.93811655,1
25.94335998,1
22.95378626,1
32.42848682,1
25.2155232,1
30.36077353,1
24.85286347,1
23.78689177,1
31.72242833,1
22.30735435,1
24.92031789,1
36.21825218,1
40.69812024,1
26.49017852,1
42.98479205,1
39.50245706,1
26.75762021,1
29.82716871,1
30.38761233,1
19.80250293,1
28.61825402,1
24.00576329,1
28.8720023,1
36.45095739,1
27.61778203,1
25.54427732,1
22.43509993,1
43.34817469,1
43.21348024,1
36.18013867,1
34.86285585,1
28.94510746,1
41.36618854,1
37.04517135,1
34.21521684,1
25.42554292,1
41.39367519,1
29.22260024,1
25.96890475,1
27.05201132,1
36.69896281,1
34.15608151,1
27.67352975,1
34.85537618,1
34.25985341,1
26.21628892,1
34.44566789,1
34.35092143,1
31.3209149,1
40.24213323,1
42.3512407,1
27.84841137,1
50.57082909,1
50.41277855,1
35.13025174,1
36.46728037,1
42.55373903,1
38.41919748,1
40.78880876,1
40.07877289,1
36.98261057,1
37.11003731,1
39.13177667,1
47.1997744,1
40.1711356,1
44.83517838,1
67.64756511,1
27.19680079,1
34.91304906,1
52.32908141,1
50.29804421,1
38.66680704,1
47.96286863,1
69.4299625,1
25.7216948,1
33.87976932,1
33.11167478,1
34.78120726,1
110.7344248,1
38.01013168,1
34.86064008,1
41.64352011,1
50.72313184,1
30.34368315,1
37.32672345,1
40.25736781,1
40.40991228,1
43.69925597,1
34.80904501,1
28.30255276,1
28.60218633,1
36.43463978,1
29.40797307,1
36.36089007,1
27.51681994,1
44.96303982,1
32.36709382,1
100.0773653,1
47.52810984,1
33.5912366,1
40.94118245,1
54.34262137,1
54.31788701,1
34.63065394,1
87.35682785,1
53.94652356,1
71.84485947,1
49.64294834,1
65.29912325,1
45.22590678,1
34.97472415,1
11.63421538,1
50.84817172,1
42.30042081,1
70.24403298,1
31.81423237,1
36.65630852,1
41.61443509,1
42.64883066,1
42.83935346,1
37.54307872,1
47.73174045,1
65.61051199,1
81.85434904,1
30.76874803,1
27.3441954,1
43.68654789,1
28.63689103,1
49.13387534,1
61.50668572,1
25.63759486,1
57.28283677,1
39.6648223,1
56.67971606,1
45.37007575,1
44.17748256,1
54.27073645,1
27.7885226,1
24.83740848,1
31.38724747,1
33.80957182,1
18.9837713,1
33.41382878,1
29.459039,1
21.66433379,1
29.85624829,1
31.73163284,1
34.2334049,1
25.04249102,1
30.37053978,1
20.41186568,1
26.01554132,1
26.79587762,1
11.1298099,1
37.05834351,1
20.91582254,1
46.11220782,1
5.354499283,1
13.75817072,1
37.3497309,1
12.63003401,1
6.247696183,1
16.43761362,1
61.98035013,1
15.03357868,1
27.36791682,1
31.49665175,1
47.19623796,1
11.85875987,1
15.00124316,1
15.87766141,1
22.39702776,1
13.60297299,1
13.51561998,1
25.70795286,1
17.03896396,1
14.03992687,1
6.89574825,1
21.02494926,1
26.02115173,1
32.72725375,1
13.20577836,1
38.47103357,1
19.78367406,1
28.02134131,1
10.91115127,1
31.69252339,1
33.43988819,1
27.20548429,1
28.3388941,1
31.1747619,1
21.4918281,1
22.04993124,1
26.6063665,1
33.65882838,1
16.95128001,1
30.78390374,1
27.64952161,1
22.8875179,1
25.78103634,1
24.73644279,1
33.52339001,1
28.08733689,1
18.4069722,1
11.5309007,1
28.83742865,1
25.98874091,1
21.57355872,1
81.88720721,1
32.01435723,1
48.30790069,1
40.55354053,1
25.23827115,1
33.61142434,1
46.03708421,1
25.40211558,1
29.16987705,1
30.8878761,1
21.17585826,1
34.0314443,1
14.03183908,1
10.92321655,1
16.81686895,1
11.52767201,1
9.695045063,1
8.908523617,1
12.8154454,1
8.302203786,1
28.88204562,1
12.19880225,1
5.365722059,1
6.178543125,1
7.591968017,1
19.22816241,1
15.93446158,1
15.23022937,1
10.34599387,1
21.38646953,1
10.86215727,1
17.39983059,1
7.61445578,1
9.661839773,1
16.69911282,1
12.00845499,1
33.57977251,1
27.07065131,1
15.61293476,1
13.61613763,1
23.73950891,1
27.50063553,1
9.532321214,1
14.76454621,1
18.98764899,1
7.51651987,1
19.81538962,1
24.56425493,1
16.12868447,1
49.87034634,1
17.26037859,1
20.81667413,1
8.143712799,1
8.966434781,1
5.333955387,1
6.172571257,1
8.843035381,1
31.05462033,1
22.03032082,1
13.22629566,1
13.57927938,1
14.88280443,1
13.34709546,1
11.81798856,1
17.59573742,1
14.83050831,1
37.92663629,1
10.56013546,1
6.460424272,1
7.332638145,1
34.25685936,1
29.14138745,1
28.67817622,1
28.37285655,1
31.96820217,1
36.47217164,1
43.67403008,1
32.61285648,1
31.25166452,1
27.80973826,1
44.53687889,1
25.87675267,1
31.64127103,1
28.69461784,1
31.66995439,1
29.99208994,1
26.3220706,1
26.78942659,1
41.87294794,1
29.78289988,1
26.33328871,1
34.49229031,1
25.88909958,1
21.36777055,1
25.10054591,1
27.35582637,1
25.66754413,1
26.7507263,1
27.1319152,1
11.40993457,1
25.01257079,1
38.67414074,1
27.65790244,1
20.28420802,1
23.26653889,1
19.82137785,1
20.07104971,1
20.37119219,1
23.28112304,1
23.53478662,1
18.20601242,1
25.95019446,1
19.45704837,1
21.23578896,1
18.97985569,1
21.12575956,1
23.6676992,1
22.55230942,1
21.67495259,1
23.46394025,1
23.10591981,1
34.07675314,1
22.32712044,1
27.09393139,1
24.50857543,1
32.00593235,1
29.28899243,1
26.48903791,1
32.58508277,1
36.71741969,1
31.63168232,1
20.82168848,1
27.96070987,1
35.18204075,1
28.15351704,1
17.18973029,1
36.63535345,1
28.55068013,1
24.33088347,1
34.50638346,1
20.84772348,1
