stroke_width,target_class
23.40939982,0
7.228391803,0
10.60232527,0
11.71954446,0
24.41948045,0
10.54194567,0
11.72584181,0
9.144000343,0
15.13193588,0
11.01289647,0
17.38477631,0
8.51340679,0
13.93022787,0
17.6317529,0
16.4000699,0
7.410060459,0
10.48265414,0
19.6429935,0
17.0846777,0
15.8500487,0
10.09066148,0
19.92545609,0
5.833904512,0
17.0919034,0
8.470120789,0
7.952096303,0
12.46796253,0
18.92485885,0
25.35325436,0
12.36195407,0
9.034953015,0
12.74245802,0
17.92901506,0
12.54383204,0
10.53297988,0
37.55259518,0
23.01162491,0
11.84401491,0
13.446725,0
25.69166216,0
9.086056326,0
29.04687372,0
55.0357029,0
24.1644307,0
11.09743042,0
12.83233244,0
12.07608398,0
14.08734681,0
32.70075427,0
25.97205641,0
25.5455,0
27.78836869,0
21.59747579,0
8.941727575,0
12.22028023,0
14.38238049,0
23.20910661,0
29.3931681,0
25.70992026,0
15.0958893,0
16.30515709,0
40.19950248,0
16.57649108,0
23.87930837,0
14.66655235,0
16.65814175,0
3.778069392,0
11.10191674,0
5.528399814,0
0.914213562,0
7.896533216,0
7.40512321,0
31.78049716,0
48.66210024,0
19.18191408,0
61.65717456,0
17.42098591,0
12.87111259,0
15.8113883,0
31.144823,0
12.77445326,0
14.76016961,0
12.20535472,0
10.91616586,0
25.96150997,0
12.7828766,0
12.41971589,0
21.57643025,0
7.272009708,0
47.83646179,0
8.957366601,0
11.90831895,0
19.16587691,0
10.80991173,0
8.096166296,0
31.25774031,0
5.574769382,0
12.23019817,0
69.26037828,0
19.20332852,0
10.64931397,0
18.98863583,0
11.6749442,0
11.96605721,0
18.26460718,0
33.73425559,0
15.15406743,0
7.973651126,0
11.30168796,0
26.17250466,0
15.14265653,0
7.221127969,0
46.46848627,0
39.35060966,0
11.24405749,0
8.509444467,0
13.02237915,0
30.8058436,0
25.49509757,0
7.026875021,0
18.70553695,0
23.04905397,0
14.85137319,0
8.936424957,0
27.31737101,0
28.60703147,0
17.4642492,0
9.148927164,0
13.95672408,0
7.139266617,0
26.31071348,0
9.869963593,0
13.26985071,0
8.348967766,0
24.73863375,0
48.3011387,0
14.76985988,0
13.71483354,0
10.06420669,0
8.396386397,0
37.26053425,0
11.96519884,0
8.539482558,0
12.25329397,0
10.10565031,0
22.43743467,0
15.42018385,0
6.130704572,0
9.556469173,0
22.36106035,0
51.0881591,0
11.82472638,0
12.79856442,0
8.235121323,0
23.239008,0
16.18393435,0
15.49725902,0
8.719081693,0
13.5974135,0
8.792579236,0
5.919757472,0
35.32148515,0
9.271071433,0
10.09303893,0
14.3289511,0
20.24400223,0
12.26617823,0
10.1231455,0
5.319829703,0
19.87237815,0
18.67403865,0
11.70358635,0
12.54602113,0
8.839100504,0
6.038688451,0
34.03347072,0
16.94150915,0
10.55900124,0
13.93653502,0
8.117116707,0
12.72070844,0
4.132477229,0
7.506014676,0
13.44232417,0
13.28882746,0
8.376442202,0
9.18091,0
18.70133728,0
8.080285166,0
20.40093456,0
19.02393357,0
18.90292803,0
12.62833296,0
10.96733108,0
23.70653918,0
28.85425039,0
7.768012236,0
6.677289811,0
19.20937271,0
13.0240874,0
43.21451957,0
12.62264806,0
14.75009615,0
9.012100101,0
39.55081308,0
9.124817076,0
9.258716042,0
34.77708764,0
14.62481283,0
18.03725268,0
11.24264069,0
12.11907227,0
25.88076897,0
15.04760013,0
15.44167959,0
8.571675543,0
8.577086707,0
6.60000544,0
5.071387351,0
8.034453961,0
4.883678172,0
7.580562499,0
4.74070838,0
5.902611014,0
9.975467878,0
30.75435452,0
8.189101801,0
10.04150517,0
15.0811513,0
21.8587665,0
16.10587949,0
11.55322708,0
9.203032003,0
10.50969556,0
28.90560776,0
0,0
-1,0
9.93110555,0
12.43459214,0
22.6639415,0
11.47866462,0
10.78528774,0
9.010041464,0
8.532423149,0
7.614081226,0
18.81153464,0
16.2788206,0
13.92405462,0
21.02011507,0
24.83684017,0
19,0
6.563230675,0
13.25262387,0
21.65928661,0
37.07886553,0
9.257444287,0
25.69739371,0
6.713694233,0
16.50859728,0
11.9449719,0
6.205068105,0
5.999938621,0
10.23185668,0
31.06444913,0
18.63992758,0
12.53575048,0
8.318564431,0
11.96379774,0
27.4865022,0
23.95759858,0
35.74415912,0
12.13724944,0
34.01518122,0
17.5835844,0
23.54891528,0
46.38965402,0
54.30618704,0
63.38769597,0
67.15040533,0
33.50150376,0
63.29497887,0
24.96655862,0
55.77698272,0
43.28972164,0
27.86665231,0
64.42149704,0
31.52132303,0
40.55212824,0
26.95865856,0
87.93179175,0
21.343426,0
21.47917231,0
65.72331134,0
17.34241579,0
34.83982083,0
35.42073317,0
39.25195279,0
39.38174588,0
55.22680509,0
38.52505298,0
74.07708713,0
30.32366011,0
13.30322725,0
82.02409289,0
42.95346319,0
39.26164428,0
27.30621441,0
52.14219567,0
54.56189146,0
50.49638897,0
75.89466384,0
39.36726485,0
39.12132332,0
22.6047157,0
37.59244524,0
37.40604448,0
62.05697498,0
39.87938917,0
29.16188614,0
26.87321718,0
39.15078622,0
12.80116263,0
44.28652449,0
58.18221553,0
77.9892993,0
30.28215376,0
38.7724811,0
42.8984437,0
25.83193876,0
29.03885894,0
31.06444913,0
16.10235105,0
38.54194618,0
43.10015857,0
19.30320027,0
8.685665862,0
28.78173692,0
17.89420491,0
13.33904525,0
24.82081623,0
30.41381265,0
77.70496788,0
25.45347939,0
51.2445119,0
36.4356225,0
26.70683385,0
55.44055047,0
23.75586591,0
39.33257469,0
69.46221995,0
47.76123461,0
37.75014969,0
33.70145108,0
30.85723989,0
45.83282138,0
24.61803399,0
19.75014148,0
36.0690566,0
42.18809622,0
52.69724851,0
33.05453092,0
44.61995997,0
60.95984344,0
28.19066535,0
31.97273746,0
36.72898822,0
45.49349844,0
22.89547561,0
54.72493664,0
55.39514155,0
42.01190308,0
34.86508434,0
63.95552191,0
35.37299499,0
32.51131477,0
71.82648084,0
54.65201744,0
40.80757172,0
41.09330921,0
29.66038833,0
60.03270553,0
34.80466212,0
52.23043762,0
86.88498144,0
51.96540327,0
24.62749223,0
40.66149975,0
55.96030994,0
61.89602631,0
29.57055113,0
30.65334792,0
54.81201089,0
54.36939859,0
58.38680402,0
66.86812202,0
38.03127308,0
49.06006331,0
81.15417426,0
45.54119015,0
11.71156869,0
89.81091248,0
46.24457851,0
64.12564128,0
78.10307876,0
48.53633309,0
38.52128043,0
48.30636726,0
84.05382855,0
94.19129471,0
39.42805467,0
36.24261889,0
55.54197868,0
42.3481394,0
63.88414897,0
42.39502327,0
42.04759208,0
48.92239221,0
27.47854623,0
43.73213921,0
38.97050656,0
30.56419405,0
34.48855697,0
55.21441911,0
89.0056178,0
31.32031973,0
34.81522809,0
35.75307206,0
57.3994988,0
42.04873466,0
20.61552813,0
84.02380615,0
86.88498144,0
50.5474284,0
37.32735961,0
78.77380781,0
28.69482701,0
22.8678336,0
37.35233369,0
63.68822174,0
43.59956566,0
39.05124838,0
57.8205921,0
49.50496069,0
59.8860982,0
36.91256204,0
60.74606484,0
47.61196701,0
34.6147041,0
47.55501517,0
80.3468275,0
42.28301638,0
90.66973034,0
81.68863512,0
41.43243395,0
53.02287369,0
45.64464559,0
38.2675957,0
34.6777765,0
17.08800749,0
12.24870136,0
32.30863232,0
38.78685935,0
69.46221995,0
65.8634952,0
35.2304578,0
93.19682595,0
29.18637156,0
28.8187568,0
18.56933755,0
31.55585623,0
30.60649341,0
33.88712809,0
35.33059781,0
38.64834002,0
50.6231212,0
25.2117677,0
37.98775918,0
28.62257907,0
26.78209094,0
37.89300378,0
33.9773098,0
42.26658847,0
31.75605058,0
35.84529345,0
28.0713377,0
25.22761509,0
22.61030779,0
47.3991313,0
64.07383186,0
36.05873309,0
61.59905097,0
40.68549608,0
11.27930933,0
28.22495823,0
94.04786016,0
51.89372064,0
14.86606875,0
11.11628857,0
88.64373932,0
23.79535082,0
18.27991892,0
72.9632866,0
47.89623505,0
28.58540036,0
27.04469688,0
58.96283125,0
101.8626526,0
55.59369148,0
69.20953482,0
52.9709609,0
93.23914051,0
17.96975646,0
34.13666403,0
14.1875665,0
24.85763848,0
61.58629371,0
5.350861264,0
89.49860334,0
49.99306492,0
66.21987727,0
57.17720838,0
44.52622226,0
35.64496353,0
36.04348557,0
58.14500739,0
80.07658846,0
42.60059523,0
31.39172465,0
43.25183202,0
49.13157924,0
45.9923439,0
50.92911582,0
53.82071636,0
46.29779932,0
60.33365538,0
42.08658204,0
57.54027348,0
44.59044946,0
52.72419691,0
41.24019704,0
58.87901459,0
67.74155892,0
24.25891168,0
48.86739868,0
43.41658669,0
84.36865263,0
8.361244613,0
56.88670977,0
71.24923312,0
57.13242952,0
86.84427334,0
44.62526702,0
11.63101445,0
58.48763882,0
68.55899772,0
34.57885309,0
91.98369421,0
71.35440874,0
49.8246375,0
52.78369018,0
60.10075976,0
47.76320529,0
60.48978448,0
42.29442432,0
79.37883849,0
62.03390037,0
102.9336542,0
62.54007706,0
91.40021882,0
85.07766699,0
60.89729386,0
47.82666372,0
73.43704787,0
32.19424236,0
86.98022938,0
36.38930551,0
38.89631985,0
30.5821085,0
51.74403816,0
38.09150097,0
29.56520893,0
36.03729794,0
41.4057528,0
45.9857307,0
41.41658669,0
10.74546414,0
47.88982982,0
34.02662525,0
86.91098435,0
33.13505843,0
48.33966331,0
54.23416172,0
97.81331472,0
49.51015858,0
58.00233352,0
54.58119525,0
44.24412055,0
30.48977169,0
56.76751763,0
72.16912645,0
36.14266382,0
27.34685519,0
45.47357845,0
105.1903037,0
84.39024002,0
57.31445516,0
8.184406964,0
32.89376841,0
18.38477631,0
85.71600909,0
22.89836091,0
89.47066558,0
24.65639315,0
43.829214,0
54.82668274,0
15.67945259,0
16.76305461,0
46.33035163,0
53.64844986,0
46.59011058,0
41.30311223,0
92.77930804,0
35.72692465,1
45.51504216,1
41.24285026,1
42.25335971,1
26.23914176,1
31.01021221,1
36.61966685,1
27.68231565,1
13.94175402,1
27.83379638,1
99.74467404,1
17.04653758,1
91.04943712,1
55.95686171,1
21.68688063,1
14.0244518,1
19.68756296,1
46.99366283,1
42.17287412,1
90.27018874,1
45.67084282,1
38.94932614,1
63.94997613,1
49.24483737,1
29.01865354,1
20.24845673,1
62.45250761,1
68.00735254,1
62.29414068,1
63.97939875,1
39.99174903,1
40.56610675,1
94.89467846,1
46.80010684,1
26.26272313,1
48.13224999,1
43.39144293,1
54.8251059,1
36.18680688,1
10.07854431,1
25.60323733,1
15.92773979,1
43.63253682,1
30.68940016,1
34.83100669,1
23.80761099,1
56.05131773,1
26.74987519,1
43.37435265,1
54.55652067,1
16.40121947,1
59.187058,1
37.36304068,1
36.94733192,1
22.09072203,1
49.10714761,1
20.97334588,1
37.79247187,1
59.01529885,1
8.740049362,1
41.25636054,1
36.3159328,1
55.87772571,1
32.81013256,1
45.91730357,1
25.51394903,1
49.2429232,1
78.6731876,1
23.34523506,1
21.89985636,1
15.1551921,1
38.42550505,1
42.61097196,1
15.40237758,1
18.1957929,1
20.57589368,1
20.09988737,1
18.55844431,1
35.99141113,1
19.49663915,1
62.8030947,1
16.65136681,1
21.24163315,1
50.51887434,1
25.00209229,1
74.04525965,1
20.38955785,1
31.01181885,1
32.75457436,1
43.45651476,1
42.71265863,1
20.16810671,1
26.85288944,1
48.48720785,1
28.35596371,1
22.25449387,1
55.83473613,1
35.0142828,1
24.68306493,1
35.36408347,1
49.47064042,1
12.90876003,1
26.19044497,1
50.88237341,1
28.6572593,1
44.00335081,1
24.38680285,1
25.12468905,1
22.29540624,1
40.06606659,1
70.15418139,1
43.6080648,1
25.96714096,1
24.13518064,1
22.67149238,1
65.21606918,1
22.09247619,1
32.86016005,1
22.0485456,1
35.28974482,1
52.78632222,1
100.3220471,1
64.04135098,1
63.63056667,1
39.53964171,1
38.57984436,1
54.11583493,1
13.6219437,1
40.33024282,1
12.44643386,1
75.13321503,1
45.42051438,1
12.76609244,1
65.30465679,1
88.11446402,1
61.91122677,1
16.00481354,1
82.10586225,1
17.54639381,1
34.59180736,1
35.97282329,1
14.08017583,1
19.57647322,1
25.17971119,1
87.23531395,1
16.43886248,1
26.391834,1
38.66647373,1
18.10483146,1
34.8452149,1
21.58703314,1
66.99353188,1
12.79878742,1
83.47367725,1
32.8356345,1
50.04749717,1
87.46427842,1
42.22976906,1
54.76752839,1
37.576153,1
64.30111741,1
69.0176001,1
60.13509063,1
67.98754748,1
61.87294258,1
47.84613425,1
33.63314184,1
30.07529569,1
29.73314791,1
38.78806643,1
69.00714249,1
30.87544654,1
71.00711101,1
19.72073612,1
65.91236328,1
9.459820202,1
41.01606512,1
53.80052653,1
52.93433906,1
32.57253228,1
58.05170109,1
50.19664951,1
37.55495925,1
29.01731686,1
52.77309921,1
23.32380758,1
39.2038318,1
27.48781494,1
75.22312135,1
34.48441411,1
31.40481213,1
49.73190694,1
27.20294102,1
42.40725011,1
44.48232171,1
36.38508535,1
32.4429442,1
69.86916457,1
37.32374004,1
29.72074286,1
30.36113491,1
34.65905365,1
55.16233764,1
34.86274962,1
51.10772936,1
25.16329035,1
24.41329599,1
26.68332813,1
29.39417511,1
27.88992437,1
48.53720715,1
43.8342078,1
28.7045111,1
29.61418579,1
29.6902859,1
35.47629422,1
43.11083811,1
39.51668871,1
24.11930351,1
35.47593016,1
38.1027171,1
37.34541192,1
60.05735009,1
45.19085939,1
22.68244491,1
34.2346398,1
44.69433863,1
19.72582805,1
41.8075981,1
40.52159918,1
33.79036743,1
24.27177589,1
28.8113706,1
23.14080989,1
23.68665341,1
33.11475781,1
46.32789083,1
45.56413116,1
45.11313817,1
35.19262668,1
27.51760623,1
35.55551036,1
42.96406252,1
33.11663871,1
71.23437253,1
24.62283326,1
34.7218329,1
25.52022904,1
36.52629135,1
38.64580661,1
33.1748816,1
27.9916957,1
54.08737021,1
24.68760302,1
43.44126617,1
64.57711322,1
43.829214,1
84.64632302,1
31.00002105,1
35.83809282,1
9.167888015,1
30.13754454,1
32.25293274,1
63.50590524,1
49.44414021,1
67.72648388,1
51.03920062,1
27.55459398,1
69.80657883,1
31.90421667,1
53.41077574,1
48.0097503,1
30.00396487,1
41.69901291,1
32.78017607,1
24.68059092,1
43.36395773,1
21.23363927,1
19.10506565,1
38.83341748,1
30.47219481,1
31.04326892,1
42.79256187,1
24.77467146,1
54.6942761,1
41.51400816,1
44.47971816,1
11.12179947,1
17.25836313,1
45.52429247,1
18.73925792,1
9.535533906,1
22.74063423,1
49.2837267,1
61.93184655,1
44.96926569,1
11.26381987,1
35.6931366,1
58.41817153,1
24.05672054,1
58.45633884,1
34.87688499,1
34.92849839,1
28.65017729,1
34.73165268,1
35.46077713,1
25.25335297,1
17.14180879,1
34.11592489,1
17.72587878,1
25.22822153,1
27.39854526,1
25.93462268,1
14.78448652,1
58.0334259,1
38.49880905,1
47.99244193,1
58.36323094,1
33.58726803,1
38.89514548,1
40.25987667,1
8.902001818,1
30.41491633,1
30.08625233,1
19.92485885,1
15.29705854,1
39.81205847,1
78.00640999,1
39.5373136,1
40.82966423,1
14.62049935,1
46.10564577,1
27.77447097,1
31.13549211,1
23.0525575,1
71.21797526,1
49.73378081,1
70.36512499,1
83.18429757,1
52.95280918,1
41.59852476,1
63.41372604,1
45.13532493,1
25.10391486,1
35.59621915,1
51.96955039,1
71.47986888,1
80.22711507,1
36.94816644,1
41.13514502,1
52.35456045,1
26.61748783,1
44.84433861,1
69.76617779,1
41.99036236,1
21.1482997,1
51.0881591,1
43.33393433,1
25.31965752,1
30.20359327,1
34.81182349,1
56.18317782,1
35.53374394,1
50.09530876,1
51.03597283,1
36.40054945,1
43.5642792,1
50.96689565,1
46.9609802,1
18.02775638,1
25.96150997,1
65.46986021,1
55.326812,1
31.22992264,1
21.63927252,1
40.5750963,1
32.63647904,1
23.23887356,1
26.75464827,1
42.57933771,1
40.52159918,1
44.86778982,1
43.31161406,1
36.54994856,1
67.0298441,1
67.17514421,1
67.60177512,1
43.51404881,1
54.74486277,1
38.28747536,1
50.60626161,1
26.57609942,1
64.19422835,1
79.69943538,1
35.05709629,1
28.16025568,1
48.76168853,1
50.57183864,1
29.26725246,1
23.34523506,1
53.89828088,1
38.89730068,1
30.55842357,1
20.90569415,1
28.89613555,1
52.82825462,1
38.22009026,1
30.8799486,1
33.16967903,1
38.91411615,1
23.84027655,1
51.71223304,1
18.9074783,1
32.01562119,1
17.09983418,1
48.12754729,1
25.82788061,1
66.16202114,1
42.59919595,1
15.91465585,1
54.91812087,1
28.38409626,1
70.58382948,1
72.20110802,1
38.39318755,1
15.35896007,1
31.51390922,1
26.00938923,1
49.04122772,1
36.26056442,1
44.64927026,1
54.17824599,1
30.06659276,1
45.44533812,1
40.85647816,1
48.92897109,1
51.05525595,1
39.0147937,1
69.40618882,1
31.62462968,1
65.52280028,1
28.28427125,1
26.93219534,1
59.88011456,1
41.60457417,1
44.18144407,1
27.84427351,1
55.33784387,1
32.07760562,1
19.03950695,1
67.30982888,1
42.92647935,1
51.84595609,1
27.49603249,1
55.03811098,1
40.72461275,1
48.84433148,1
15.26433752,1
28.04928558,1
37.56645316,1
46.34458771,1
50.52320783,1
25.28908428,1
39.17888374,1
15.67826834,1
26.99608333,1
40.79215611,1
28.73796258,1
18.85023891,1
29.47582892,1
25.22274342,1
22.11322243,1
19.89215292,1
31.30912318,1
29.96837567,1
30.76342834,1
16.49393349,1
30.41381265,1
40.26164428,1
30.41381265,1
44.72135955,1
54.33269201,1
36.77083878,1
37.87475163,1
58.49999046,1
18.02775638,1
31.95585369,1
10.11577311,1
22.09072203,1
27.84278152,1
36.89627282,1
76.51880706,1
16.14216655,1
13.95088461,1
61.47619164,1
33.85298651,1
44.66537527,1
76.13615063,1
27.54073618,1
7.795584143,1
35.89126302,1
53.58582878,1
21.11553896,1
29.0005449,1
27.72184436,1
27.01861413,1
53.40026559,1
54.52555112,1
33.38402454,1
69.68363066,1
33.50438848,1
48.81093504,1
19.6977156,1
64.15446872,1
47.38143096,1
52.21817775,1
37.35018906,1
102.6255329,1
61.14548961,1
36.67761703,1
43.75632383,1
52.68813084,1
54.78302091,1
67.60177512,1
31.39665432,1
18.7938354,1
77.41446893,1
58.54912467,1
43.25253787,1
49.39722799,1
9.358970884,1
74.11396519,1
48.77522218,1
40.34078828,1
44.06071119,1
101.9509686,1
43.83222584,1
32.37969689,1
45.3058436,1
24.87535312,1
35.53971016,1
31.3407059,1
45.22015276,1
37.35346889,1
55.64036982,1
44.00442476,1
68.26536529,1
76.65507159,1
41.9262607,1
33.72509882,1
9.220549128,1
29.92848124,1
23.24595913,1
40.70443982,1
46.22567053,1
28.38315548,1
20.39607805,1
28.80360032,1
63.78871374,1
44.5613204,1
30.3644529,1
7.336443751,1
11.40968215,1
11.64981021,1
8.302710027,1
10.85013569,1
7.2358317,1
8.41146087,1
9.906338035,1
5.932007448,1
9.523593816,1
16.01387819,1
25.07987241,1
12.98342022,1
6.825651488,1
9.606818644,1
10.53071696,1
11.08008004,1
6.587512941,1
13.88284504,1
11.82856618,1
10.13191218,1
7.893702832,1
6.566340149,1
10.38083182,1
11.09805303,1
13.93344146,1
7.117274148,1
11.12142218,1
9.123457555,1
10.28583647,1
14.38962831,1
8.277095343,1
14.19124134,1
8.254569237,1
18.10402265,1
13.86103352,1
9.823958656,1
7.819660622,1
16.1169677,1
10.97226896,1
14.80689339,1
8.293637543,1
6.660947416,1
6.779682077,1
6.686864187,1
5.864819729,1
6.649939599,1
11.92429673,1
6.266184958,1
7.101752399,1
10.24040799,1
8.827530423,1
8.4395049,1
9.001893676,1
7.868635217,1
9.821468098,1
8.382852671,1
15.62551341,1
5.245084891,1
12.75096078,1
9.804958598,1
7.473306612,1
7.931206613,1
11.06345796,1
8.08291654,1
9.317222622,1
11.03279222,1
9.568922688,1
9.102998052,1
11.91265618,1
8.012078909,1
7.000199315,1
9.139154767,1
5.187552917,1
3.55135914,1
5.590169944,1
4.035296605,1
4.191800046,1
6.106076641,1
4.204883026,1
6.31917738,1
5.470331348,1
4.975849677,1
6.156890464,1
5.697513158,1
9.530918531,1
9.813263428,1
9.1613259,1
9.545733457,1
8.505645891,1
9.302440953,1
6.532054301,1
4.653220945,1
8.847432708,1
6.824483485,1
6.616203366,1
9.720764524,1
8.606955441,1
3.53984982,1
11.424707,1
10.68432386,1
6.087404816,1
5.135961293,1
10.27146694,1
7.13328163,1
9.437031234,1
8.752168878,1
6.005367474,1
9.081732717,1
5.911139222,1
7.077505311,1
7.475910668,1
6.508285213,1
7.094147113,1
5.025498561,1
5.377772559,1
7.154918573,1
7.5526899,1
6.589893005,1
9.21756432,1
9.165138945,1
7.673867392,1
5.828754801,1
8.426238902,1
9.394593214,1
7.182376861,1
6.764198118,1
12.41711097,1
9.273542991,1
9.749429889,1
7.174709227,1
10.08211106,1
7.409586384,1
9.595515939,1
11.1523798,1
6.554562835,1
9.759774436,1
16.62518968,1
6.72530275,1
11.87558525,1
10.72581494,1
13.92838828,1
5.709040635,1
6.319207692,1
4.742389518,1
8.924822252,1
15.1245155,1
18.68154169,1
6.795437774,1
6.063986509,1
8.203047244,1
8.498958486,1
10.45466296,1
10.27165704,1
11.20995443,1
11.61364511,1
15.94772756,1
14.81626053,1
19.83237345,1
17.53542563,1
14.51288945,1
28.15979438,1
37.82459954,1
31.22249112,1
49.05086623,1
59.90155991,1
15.24902724,1
31.78049716,1
71.70076708,1
43.75096059,1
27.19652074,1
25.49471644,1
20.42200691,1
11.13595168,1
44.29446918,1
45.20620101,1
20.60611623,1
16.89982876,1
21.65805185,1
39.19697669,1
17.96921003,1
20.02555762,1
36.25841446,1
13.73357293,1
16.14744552,1
21.10440878,1
24.93603051,1
15.31540655,1
34.58835048,1
33.02238489,1
40.31205388,1
20.50257969,1
23.37854666,1
28.82663818,1
20.15729186,1
33.09919767,1
16.33386014,1
66.6322189,1
25.49509757,1
15.65247584,1
12.77245435,1
18.97274845,1
24.86969337,1
28.63564213,1
16.57043261,1
21.38506952,1
34.81192956,1
18.45359283,1
10.62246192,1
16.55836252,1
11.82973159,1
17.02938637,1
21.7719405,1
12.14669794,1
42.72924408,1
21.50255635,1
12.89023907,1
72.91333659,1
24.73885893,1
18.2075828,1
35.4682957,1
