curvature,strokewidth,density,x,y,w,h,distance,class
0.007749728,31.1877261,16.875,101,108,10,6,57,1
0.094591162,27.92926725,1051.03125,181,87,14,17,47,1
0.080522717,24.2153443,272.5,53,86,29,25,54,1
0.174873399,29.31558128,54.296875,87,57,20,47,47,1
0.266922656,16.87719159,70.2421875,181,54,8,25,22,1
0.001242928,28.14306405,72.84375,63,54,10,30,27,1
0.017631043,19.12968519,15.4375,0,50,34,53,46,1
0.291718784,26.62949525,410.6953125,142,29,36,75,47,1
0.031387553,19.19990148,30.515625,575,93,5,5,42,1
0.001355155,128.8802754,319.5117188,539,92,11,11,47,1
0.010203265,26.30046021,66.84375,493,91,31,22,57,1
0.133308065,19.67028385,48.76953125,472,91,6,5,40,1
0.226758439,19.91237881,580.5703125,247,89,10,6,39,1
0.013386904,23.80222618,74.47265625,193,88,11,3,35,1
0.090939164,16.38466986,126.546875,141,88,28,14,46,1
0.300604647,28.80507951,179.6484375,132,88,10,7,39,1
0.10614427,30.8352288,44.47265625,68,88,19,3,35,1
0.071360569,46.81866533,11.9140625,10,87,25,4,35,1
0.152831544,36.54293601,23.484375,38,80,17,3,27,1
0.09176083,27.98417863,347.5664063,241,79,7,6,29,1
0.254581492,39.21705777,37.453125,168,78,4,7,29,1
0.094665744,26.95756264,86.796875,125,78,13,7,29,1
0.276577539,30.91834882,34.87109375,0,77,10,6,27,1
0.084978908,23.39748167,181.84375,236,68,7,9,21,1
0.075280229,33.99214744,141.84375,169,67,4,9,20,1
0.170847485,40.70125226,21.3984375,125,67,5,9,20,1
0.118175306,21.23812841,55.125,179,66,18,19,29,1
0.173835428,42.37183651,67.1171875,94,66,4,14,24,1
0.321392276,32.68616137,11.5234375,56,65,9,18,27,1
0.42725235,28.48380927,26.49609375,533,53,16,35,32,1
0.118568197,28.95601089,20.41015625,548,45,33,44,33,1
0.089614831,34.38967436,27.28125,483,42,33,46,32,1
0.192073695,22.68977895,196.4453125,368,41,108,58,43,1
0.160276977,34.46618698,9.65625,170,34,10,31,9,1
